NAME	description	GSdetails	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
HALLMARK_OXIDATIVE_PHOSPHORYLATION%MSIGDBHALLMARK%HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION%MSIGDBHALLMARK%HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details	147	-0.427614333017437	-1.7376124072996	0.00216919739696312	0.0217364207960557	0	3612	SLC25A5,COX7C,ABCB7,MRPL15,MRPS15,NQO2,SDHD,MRPL11,LDHB,ATP5H,TIMM10,UQCRH,ATP5G1,TIMM50,PHB2,FXN,NDUFAB1,IMMT,CYC1,NDUFA4,NDUFS6,MRPS12,COX10,OXA1L,GRPEL1,NDUFV2,SDHC,HCCS,LRPPRC,AIFM1,CPT1A,UQCRC1,TIMM13,DLAT,GOT2,BAX,MRPL34,UQCRFS1,FH,ATP6V0E1,GLUD1,PMPCA,SLC25A6,PRDX3,TIMM9,COX6B1,NDUFS4,SDHB,MRPS22,COX4I1,HSD17B10,CYCS,MTRR,PDHX,COX7B,NDUFA6,OGDH,ETFA,MRPL35,MDH2,MRPS30,ACADSB,PHYH
HALLMARK_MYC_TARGETS_V1%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V1	Details	144	-0.769521516066163	-3.10678931675013	0.00218818380743982	0.0217364207960557	0	3032	GNL3,PABPC1,DDX21,NOP16,RSL1D1,EIF3B,AIMP2,CAD,NOLC1,PSMA2,EIF2S2,HPRT1,RPL14,C1QBP,CNBP,SSBP1,EIF3D,SNRPD3,EIF4A1,RPL22,PSMD1,FBL,PA2G4,RAN,KPNA2,IARS,ETF1,SET,ORC2,RPLP0,MYC,CCNA2,RPS2,SNRPG,RPS3,RRP9,MAD2L1,EEF1B2,RANBP1,ABCE1,SNRPD1,RPS10,DEK,DHX15,PHB2,CTPS1,FAM120A,EIF4H,NOP56,SRSF7,RPS6,NDUFAB1,PSMD7,HSPD1,SNRPA1,SMARCC1,RPL34,MCM6,PPM1G,RPS5,CYC1,XPOT,U2AF1,SNRPD2,LSM2,RFC4,MCM5,PSMA4,CCT4,CCT7,APEX1,CDC20,HNRNPD,TUFM,PCNA,PCBP1,STARD7,SNRPA,RPL6,SSB,TRIM28,CSTF2,HNRNPC,TRA2B,MRPL23,GLO1,CDK4,GOT2,PABPC4,CDC45,NHP2,EIF4E,EIF1AX,RNPS1,CLNS1A,HSP90AB1,ERH,DUT,HNRNPA2B1,MCM7,UBA2,PTGES3,SRM,RPL18,MRPL9,PRDX3,CDK2,USP1,SRPK1,MCM2,EIF2S1
HALLMARK_MYC_TARGETS_V2%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V2	Details	45	-0.798701913931528	-2.66263077051542	0.00145137880986938	0.0217364207960557	0	2720	GNL3,NOP16,AIMP2,NOLC1,NIP7,UTP20,UNG,WDR43,PPRC1,PA2G4,EXOSC5,GRWD1,TFB2M,TCOF1,PRMT3,MYC,RABEPK,BYSL,RRP9,SORD,RCL1,NOP56,PLK4,HSPD1,MYBBP1A,PLK1,MRTO4,HK2,MCM5,TMEM97,IMP4,NOP2,CDK4,PES1,DCTPP1,WDR74,LAS1L
HALLMARK_IL2_STAT5_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL2_STAT5_SIGNALING	Details	140	-0.387247093628869	-1.55478480584691	0.00216919739696312	0.0217364207960557	0	2011	TNFRSF8,TNFSF11,CDCP1,IRF6,PLPP1,ETV4,SLC2A3,MYO1E,PLSCR1,CCNE1,SPRY4,PTRH2,UMPS,SWAP70,DCPS,CDC6,MYO1C,MYC,XBP1,CTSZ,LRIG1,GLIPR2,CD44,SNX9,ITGA6,ENPP1,PDCD2L,HK2,DHRS3,SPP1,PIM1,UCK2,COCH,TNFRSF1B
AEROBIC RESPIRATION I (CYTOCHROME C)%BIOCYC%PWY-3781	AEROBIC RESPIRATION I (CYTOCHROME C)%BIOCYC%PWY-3781	Details	61	-0.467078184236278	-1.66870359287492	0.00305810397553517	0.0243900543900544	0	3719	COX7C,SDHD,NDUFS5,UQCRH,NDUFAB1,COX5A,CYC1,NDUFA4,NDUFS6,NDUFV2,SDHC,UQCRC1,NDUFB9,UQCRFS1,COX6B1,NDUFV3,NDUFS4,SDHB,COX4I1,COX7B,NDUFA6,COX5B,NDUFA12,NDUFB10,NDUFB4
PURINE NUCLEOTIDES <I>DE NOVO< I> BIOSYNTHESIS%BIOCYC%PWY-841	PURINE NUCLEOTIDES <I>DE NOVO< I> BIOSYNTHESIS%BIOCYC%PWY-841	Details	26	-0.605559886113275	-1.77157846657308	0.00273972602739726	0.0240765171503958	0	2021	IMPDH2,ATIC,ADSL,NME2,PPAT,GART,PAICS,AK2,PFAS,NME1,RRM2,GMPS,NME4,AK4
SUPERPATHWAY OF PURINE NUCLEOTIDE SALVAGE%BIOCYC%PWY66-409	SUPERPATHWAY OF PURINE NUCLEOTIDE SALVAGE%BIOCYC%PWY66-409	Details	26	-0.582437076661184	-1.70393219037253	0.00410958904109589	0.0280130293159609	0	2021	IMPDH2,ADSL,PNP,NME2,HPRT1,APRT,AK2,NME1,RRM2,GMPS,ADA,NME4,ADK,AK4
SUPERPATHWAY OF METHIONINE DEGRADATION%BIOCYC%PWY-5328	SUPERPATHWAY OF METHIONINE DEGRADATION%BIOCYC%PWY-5328	Details	18	-0.651069101653988	-1.74047857313485	0.00805369127516779	0.0429575818398499	0	3166	CBS,MAT1A,AHCY,PCCB,DBT,PCCA,CTH,MAT2B,MAT2A,MCEE,BHMT
EGFR1%IOB%EGFR1	EGFR1%IOB%EGFR1	Details	322	-0.29499063636448	-1.30795442080199	0.00332225913621262	0.0250919264588329	0	1921	EPHA1,LCK,GRB7,CBLC,ARHGEF5,ITLN2,SNX5,PFN1,VASP,PGAM1,PLSCR1,SPRY4,MARVELD2,IQGAP1,LAPTM4A,KRT7,EEF1A1,ERBB3,GRB14,ELF3,RBBP7,KRT18,MYH9,LYN,RPLP0,EIF4EBP1,ACTN1,MYC,MET,RPS2,RPL30,BAIAP2L1,EPHB4,RPS10,ESYT1,RALBP1,C11orf52,S100A14,CAVIN1,PLCG2,HDAC1,PIK3CD,MAP2K3,NEDD4,ITGB1,SNX33,ZDHHC5,FOXO1,ATP1A1,SNRPD2,STAT3,ERBB2,DSG2,RPS6KA1,SHC1,CALD1,CEBPB,SPRY2,EIF4G1,RAB5A,PLD2,LIMD1,MAP2K1,CAV2,ITGB4,HAT1,ACTN4,TGIF1,EPN3
FAS%IOB%FAS	FAS%IOB%FAS	Details	72	-0.420217636164887	-1.53962973177065	0.00505902192242833	0.0320813531606112	0	1988	LCK,EIF4B,PARP1,RIPK2,USO1,LYN,DFFA,MET,XPO5,STK24,CASP8,NEDD4,PRKDC,CASP10,MAP2K1,FADD,UBE4B,WEE1,AIFM1
PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY	PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY	Details	40	-0.565930002630114	-1.84436360837977	0.00285714285714286	0.0240765171503958	0	3220	FANCD2,BLM,CHEK1,BRCA2,FANCB,BRIP1,RPA1,RFC2,BRCA1,RFC4,RFC3,PALB2,FANCA,FANCL,XRCC3,FANCG,UBE2T,ATRIP,FANCM,USP1,NBN,FANCE,RMI1
PID_SYNDECAN_4_PATHWAY%MSIGDB_C2%PID_SYNDECAN_4_PATHWAY	PID_SYNDECAN_4_PATHWAY%MSIGDB_C2%PID_SYNDECAN_4_PATHWAY	Details	20	-0.655593992650156	-1.82422524121824	0.0066577896138482	0.0379288595242641	0	3051	FGFR1,MMP9,FGF2,CXCL12,ACTN1,FZD7,ITGB1,SDC4,MDK,TFPI,LAMA1
PID_AURORA_B_PATHWAY%MSIGDB_C2%PID_AURORA_B_PATHWAY	PID_AURORA_B_PATHWAY%MSIGDB_C2%PID_AURORA_B_PATHWAY	Details	17	-0.737367511573253	-1.93537163488122	0.002710027100271	0.0240765171503958	0	2297	AURKA,NCL,PPP1CC,NSUN2,KIF20A,CENPA,NCAPG,CDCA8,KIF23,AURKB,SMC2,INCENP,BIRC5,SMC4
PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY	PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY	Details	34	-0.578242997465655	-1.81036037187024	0.00143884892086331	0.0217364207960557	0	2988	CHEK2,CKS1B,CCNE1,MYC,CCNA2,BRCA2,CCNB1,CENPA,PLK1,CCNB2,AURKB,MAP2K1,BIRC5,CDK4,SP1,FOXM1,SKP2,CENPF,CDK2
PID_MYC_ACTIV_PATHWAY%MSIGDB_C2%PID_MYC_ACTIV_PATHWAY	PID_MYC_ACTIV_PATHWAY%MSIGDB_C2%PID_MYC_ACTIV_PATHWAY	Details	61	-0.569725278737772	-2.03542501377126	0.00152905198776758	0.0217364207960557	0	2517	PMAIP1,HMGA1,CAD,NME2,TERT,EIF4A1,NCL,MMP9,TAF4B,RCC1,CDC25A,FOSL1,MYC,PDCD10,RUVBL1,LIN28B,CDCA7,CCNB1,RPL11,HSPD1,NDUFAF2,SHMT1,SNAI1,TK1,POLR3D,EIF4G1,PIM1,TAF12,ACTL6A,BIRC5,CDK4,E2F3,EIF4E,BAX,HSPA4
PID_PLK1_PATHWAY%MSIGDB_C2%PID_PLK1_PATHWAY	PID_PLK1_PATHWAY%MSIGDB_C2%PID_PLK1_PATHWAY	Details	30	-0.563618146365712	-1.70427996330428	0.0056657223796034	0.0340051673988051	0	2658	KIZ,ERCC6L,AURKA,FBXO5,ECT2,CENPU,CDC14B,CCNB1,KIF20A,PLK1,CENPE,CDC20,WEE1,INCENP,CLSPN,BUB1B,TUBG1,SPC24
PID_ATR_PATHWAY%MSIGDB_C2%PID_ATR_PATHWAY	PID_ATR_PATHWAY%MSIGDB_C2%PID_ATR_PATHWAY	Details	33	-0.589644802925239	-1.83513544719866	0.00141843971631206	0.0217364207960557	0	3036	CDC6,CDC25A,FANCD2,CCNA2,CHEK1,BRCA2,RAD51,PLK1,RPA1,RFC2,RFC4,RFC3,CLSPN,TIMELESS,MCM7,ATRIP,CDK2,MCM2,NBN
PID_BARD1_PATHWAY%MSIGDB_C2%PID_BARD1_PATHWAY	PID_BARD1_PATHWAY%MSIGDB_C2%PID_BARD1_PATHWAY	Details	25	-0.667507509054464	-1.94916890505119	0.0013531799729364	0.0217364207960557	0	3189	CCNE1,XRCC5,FANCD2,CSTF1,RAD51,BRCA1,BARD1,PRKDC,PCNA,RBBP8,FANCA,FANCL,FANCG,CDK2,NBN,FANCE
PID_HIF2PATHWAY%MSIGDB_C2%PID_HIF2PATHWAY	PID_HIF2PATHWAY%MSIGDB_C2%PID_HIF2PATHWAY	Details	24	-0.646066406503191	-1.86779328747393	0.00133868808567604	0.0217364207960557	0	2225	POU5F1,EGLN3,FLT1,SIRT1,ABCG2,FXN,EIF3E,APEX1,MMP14,KDR,SLC11A2,ELOC,SP1
PLK1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PLK1 SIGNALING EVENTS	PLK1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PLK1 SIGNALING EVENTS	Details	46	-0.542255004542979	-1.81281992394811	0.00294117647058824	0.0242080706422195	0	2658	KIZ,ERCC6L,AURKA,BUB1,BORA,NDC80,FBXO5,ECT2,CENPU,CDC25C,CDC14B,RHOA,CCNB1,KIF20A,PLK1,CENPE,SGO1,CDC20,WEE1,TPX2,CDK1,INCENP,CLSPN,BUB1B,TUBG1,SPC24
BARD1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BARD1 SIGNALING EVENTS	BARD1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BARD1 SIGNALING EVENTS	Details	28	-0.694510285093287	-2.06443931600869	0.00142247510668563	0.0217364207960557	0	3189	CCNE1,TP53,XRCC6,XRCC5,FANCD2,CSTF1,RAD51,MRE11,BRCA1,BARD1,PRKDC,PCNA,RBBP8,FANCA,FANCL,FANCG,CDK2,NBN,FANCE
AURORA B SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA B SIGNALING	AURORA B SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA B SIGNALING	Details	36	-0.679772276404846	-2.15269734844921	0.00145348837209302	0.0217364207960557	0	2297	NPM1,AURKA,NCL,BUB1,PPP1CC,NSUN2,NDC80,PSMA3,RHOA,NCAPD2,KIF20A,KIF2C,CENPA,SGO1,NCAPG,CDCA8,NCAPH,KIF23,AURKB,SMC2,INCENP,BIRC5,SMC4
HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK	HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK	Details	32	-0.624180270528469	-1.9240349330395	0.00141242937853107	0.0217364207960557	0	2225	POU5F1,EGLN3,FLT1,PGK1,SIRT1,ABCG2,FXN,ETS1,EIF3E,APEX1,MMP14,KDR,SLC11A2,ELOC,SP1
FANCONI ANEMIA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FANCONI ANEMIA PATHWAY	FANCONI ANEMIA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FANCONI ANEMIA PATHWAY	Details	46	-0.554312092845854	-1.85312813635212	0.00147058823529412	0.0217364207960557	0	3220	FANCD2,RPA2,BLM,CHEK1,BRCA2,MRE11,FANCB,BRIP1,RPA1,RFC2,BRCA1,RFC4,RFC3,FANCI,PALB2,FANCA,FANCL,XRCC3,FANCG,UBE2T,ATRIP,FANCM,USP1,NBN,FANCE,RFC5,RMI1
VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION	VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION	Details	77	-0.586791031282261	-2.17777831242543	0.00173010380622837	0.0217364207960557	0	2517	NPM1,LDHA,PMAIP1,HMGA1,CAD,NME2,TERT,TP53,EIF4A1,NCL,MMP9,TAF4B,RCC1,PTMA,CDC25A,FOSL1,MYC,PDCD10,RUVBL1,ENO1,GAPDH,LIN28B,CDCA7,CCNB1,RPL11,HSPD1,NDUFAF2,NME1,SHMT1,SNAI1,DDX18,TK1,POLR3D,EIF4G1,PIM1,TAF12,ACTL6A,BIRC5,CDK4,E2F3,EIF4E,BAX,HSPA4
SYNDECAN-4-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-4-MEDIATED SIGNALING EVENTS	SYNDECAN-4-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-4-MEDIATED SIGNALING EVENTS	Details	28	-0.64793130371244	-1.92598279128013	0.00142247510668563	0.0217364207960557	0	2740	FGFR1,PRKCD,MMP9,FGF2,CXCL12,ACTN1,FZD7,RHOA,ITGB1,SDC4,FN1,DNM2,MDK,TFPI
ATR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATR SIGNALING PATHWAY	ATR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATR SIGNALING PATHWAY	Details	39	-0.578779091267018	-1.87623406342615	0.00285306704707561	0.0240765171503958	0	3196	CDC6,CDC25A,FANCD2,RPA2,CCNA2,CHEK1,BRCA2,RAD51,TIPIN,CDC25C,PLK1,RPA1,RFC2,RFC4,RFC3,CLSPN,TIMELESS,MCM7,ATRIP,CDK2,MCM2,NBN,RFC5
FOXM1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXM1 TRANSCRIPTION FACTOR NETWORK	FOXM1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXM1 TRANSCRIPTION FACTOR NETWORK	Details	39	-0.549087764894895	-1.77998338891451	0.00285306704707561	0.0240765171503958	0	2988	CHEK2,CKS1B,CCNE1,MYC,CCNA2,BRCA2,CCNB1,CENPA,PLK1,CCNB2,AURKB,MAP2K1,CDK1,BIRC5,CDK4,SP1,FOXM1,SKP2,CENPF,CDK2
BETA2 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA2 INTEGRIN CELL SURFACE INTERACTIONS	BETA2 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA2 INTEGRIN CELL SURFACE INTERACTIONS	Details	19	-0.697523992294469	-1.89780931253793	0.00408163265306122	0.027943827476465	0	1324	F11R,PLAU,THY1,C3
HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK	HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK	Details	58	-0.459771557248562	-1.6228051954158	0.00301659125188537	0.0243108599221263	0	2858	NPM1,LDHA,EGLN3,TERT,PLIN2,CXCL12,PGK1,ADM,ABCG2,ENO1,ETS1,HK2,PGM1,HNF4A,ALDOA,SP1,HMOX1,FECH,HIF1A,ENG,MCL1
