NAME	description	GSdetails	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
NEURONAL SYSTEM%REACTOME%R-HSA-112316.9	NEURONAL SYSTEM%REACTOME%R-HSA-112316.9	Details	327	0.454349960197508	1.75738382750104	0.000614250614250614	0.0265089137172439	0	14784	ABAT,CACNG4,NCALD,PRKACA,ADCY6,KCNC3,TSPOAP1,SLITRK5,NLGN3,NLGN2,DBNL,KCNB1,KCNK10,LRRC4B,SLITRK1,GNB3,GRIA3,KCND3,ALDH2,VAMP2,CAMK2A,ARHGEF9,NBEA,GABRA3,KCNAB3,DNAJC5,SHANK3,DLG4,KCNN3,SYT9,MAPK3,SHANK1,PTPRD,SNAP25,GNG3,HRAS,NRXN2,PPFIA2,PTPRS,KCNAB2,CHRNA4,GRIK5,LIN7B,ADCY5,GNB2,CAMK4,LRRTM2,KCNH2,APBA1,HOMER3,APBA2,TSPAN7,HCN3,GNG2,RAB3A,GIT1,GLRB,DLGAP4,EPB41L3,ALDH5A1,CACNB3,GNB1,KCNJ4,EPB41L1,LRFN3,GNG7,KCNJ2,LRRC7,PRKCG,CAMK1,SYT1,STX1A,PICK1,LRFN1,RPS6KA2,ADCY9,CACNB1,SLC1A2,KCNK3,ARL6IP5,SLITRK3,KCNA5,PDPK1,CASK,GRIA2,GRIK1,EPB41L5,GRIA1,SRC,KCNH8,FLOT1,KCNF1,PPM1E,STXBP1,KCNC2,CACNG8,GLRA2,ABCC8,KCNA2,NRXN3,BCHE,CHRNB2,PPFIA4,KCNK9,CAMK2B,GRIK2,IL1RAPL2,NRG1,KCNC1,CACNA1A,GRIN3A,MAPK1,CPLX1,SYT2,SLC6A1,CAMK2D,PPM1F,GRIN3B,CACNG2,PRKCA,PRKAR1A,KCNH7,CACNA1E,RIMS1,SLC1A6,KCNQ2,SLC18A3,GRIK3,KCNJ8,GNAI1,RPS6KA3,GRIP1,KCNJ9,KCNJ5,GABRA2,KCNA3,NRGN,KCNQ3,LRFN2,PTPRF,SYN1,KCNJ3,PRKAR2A,CHRNA3,GJD2,GRIP2,MYO6,GRM1,PLCB1,SLC1A3,PRKAG1,KCNN1,NTRK3,GABBR1,KCNK13,NLGN1,GRIK4,SLITRK6,BEGAIN,PPFIA3,EPB41,KCNB2,CACNA2D2,RTN3,KCNJ14,NRXN1,NSF,LRRTM4,AP2A1,SHARPIN,SLC32A1,GABRG2
VESICLE-MEDIATED TRANSPORT%REACTOME DATABASE ID RELEASE 65%5653656	VESICLE-MEDIATED TRANSPORT%REACTOME DATABASE ID RELEASE 65%5653656	Details	581	0.333669179833461	1.34212441760358	0.00112359550561798	0.0265089137172439	0	14786	DENND2A,AP1M1,DENND6B,MAN2A2,AGPAT3,SYT11,GBF1,CUX1,DENND5B,EXOC7,RIN2,DCTN3,CNIH2,KIF3B,GABARAP,RABGAP1,SEC16A,CYTH2,GDI1,MVB12B,KIF26B,SNAP91,RAB6B,AMPH,TBC1D20,USE1,DCTN1,AKT1,AKT3,CYTH3,CHMP3,VPS37D,KIF21A,VAMP2,AP2A2,GOLGA2,SNAPIN,NAA38,TBC1D10B,KIFAP3,VPS28,RGP1,RAB5B,KLC4,STON2,EXOC3,ARFGAP3,SYT9,SCARB2,COPZ1,COG7,BICD2,DCTN2,GABARAPL2,TSC2,BIN1,RAB36,GOLGA1,MASP1,KLC2,CHMP4B,CSNK1D,STX5,SNAP29,RAB9B,CHMP6,CLTB,GORASP1,OPTN,KIF27,RAB3A,AKT2,SGIP1,KIFC2,CYTH1,TBC1D13,TRAPPC1,ACTR1A,OCRL,KIF3A,AAK1,COG1,LRP2,SBF1,STX18,VPS53,GOLGB1,GALNT2,HIP1R,RAB11B,ARF1,AP4M1,KIF1B,SYNJ1,SYT1,ARFIP2,SEC24C,DNM1,COG4,CLVS1,KLC1,RAB5C,UBQLN2,SYS1,WNT5A,KIF1A,TMEM115,ACTR10,GGA1,NBAS,RALGAPA2,DNAJC6,RAB33A,KIF21B,DENND1A,SPTAN1,TRAPPC9,TBC1D14,HGS,NAPA,LRP1,DENND4A,GRIA1,HPS4,COPA,TSC1,ARFGAP1,RABEP1,MAP1LC3B,LNPEP,VPS37B,UBC,DNM3,COPG1,VPS52,DYNC1H1,KIF5C,EXOC6,COPZ2,ANK2,SYT2,PIP5K1C,DYNC1I2,EXOC4,CLVS2,HBEGF,TRAPPC3,KIF19,PAFAH1B1,SEC22C,DCTN4,DVL2,RALGAPB,PAFAH1B3,DENND1B,RAB7A,PLA2G6
COPI-INDEPENDENT GOLGI-TO-ER RETROGRADE TRAFFIC%REACTOME%R-HSA-6811436.2	COPI-INDEPENDENT GOLGI-TO-ER RETROGRADE TRAFFIC%REACTOME%R-HSA-6811436.2	Details	31	0.604743452356839	1.69917367613299	0.0053970701619121	0.0445826401006371	0	14713	AGPAT3,DCTN3,RAB6B,DCTN1,BICD2,DCTN2,ACTR1A,GALNT2,ACTR10,DYNC1H1,DYNC1I2,PAFAH1B1,DCTN4,PAFAH1B3,PLA2G6
NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION%REACTOME DATABASE ID RELEASE 65%112314	NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION%REACTOME DATABASE ID RELEASE 65%112314	Details	150	0.474933338621081	1.69287811947485	0.000686341798215511	0.0265089137172439	0	14720	CACNG4,NCALD,PRKACA,ADCY6,GNB3,GRIA3,CAMK2A,ARHGEF9,NBEA,GABRA3,DLG4,MAPK3,GNG3,HRAS,CHRNA4,GRIK5,LIN7B,ADCY5,GNB2,CAMK4,APBA1,TSPAN7,GNG2,GIT1,GLRB,GNB1,KCNJ4,EPB41L1,GNG7,KCNJ2,LRRC7,PRKCG,CAMK1,PICK1,RPS6KA2,ADCY9,PDPK1,CASK,GRIA2,GRIK1,GRIA1,SRC,PPM1E,CACNG8,GLRA2,CHRNB2,CAMK2B,GRIK2,NRG1,GRIN3A,MAPK1,CAMK2D,PPM1F,GRIN3B,CACNG2,PRKCA,PRKAR1A,GRIK3,GNAI1,RPS6KA3,GRIP1,KCNJ9,KCNJ5,GABRA2,NRGN,KCNJ3,PRKAR2A,CHRNA3,GRIP2,MYO6,PLCB1,PRKAG1
COPI-DEPENDENT GOLGI-TO-ER RETROGRADE TRAFFIC%REACTOME DATABASE ID RELEASE 65%6811434	COPI-DEPENDENT GOLGI-TO-ER RETROGRADE TRAFFIC%REACTOME DATABASE ID RELEASE 65%6811434	Details	78	0.501157695419796	1.63848351652513	0.00370644922164566	0.0366442334070732	0	14663	GBF1,KIF3B,KIF26B,USE1,KIF21A,KIFAP3,KLC4,ARFGAP3,COPZ1,KLC2,KIF27,KIFC2,KIF3A,STX18,ARF1,KIF1B,KLC1,KIF1A,NBAS,KIF21B,NAPA,COPA,ARFGAP1,COPG1,KIF5C,COPZ2,KIF19,KIF5A,NAPB,KIF9
ANCHORING OF THE BASAL BODY TO THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 65%5620912	ANCHORING OF THE BASAL BODY TO THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 65%5620912	Details	93	0.502502745438326	1.69505794793427	0.000712758374910905	0.0265089137172439	0	14687	PRKACA,DCTN3,ODF2,CEP89,TUBA1A,CEP164,CEP41,TCTN2,CEP250,DCTN2,MARK4,TCTN1,NPHP4,C2CD3,CSNK1D,SDCCAG8,TTBK2,CLASP1,B9D2,CDK5RAP2,CETN2,ACTR1A,FBF1,TUBB4A,NPHP1,CEP290,SFI1,AKAP9,DYNC1H1,DYNC1I2,NINL,CCP110,CEP131,MKS1,PAFAH1B1,CNTRL,PCNT
THROMBIN SIGNALLING THROUGH PROTEINASE ACTIVATED RECEPTORS (PARS)%REACTOME%R-HSA-456926.4	THROMBIN SIGNALLING THROUGH PROTEINASE ACTIVATED RECEPTORS (PARS)%REACTOME%R-HSA-456926.4	Details	25	0.634150500707699	1.68134291043954	0.00486223662884927	0.0418365986938558	0	14348	GNB3,F2R,GNA11,MAPK3,GNG3,GNB2,GNG2,GNB1,GNG7
WNT LIGAND BIOGENESIS AND TRAFFICKING%REACTOME DATABASE ID RELEASE 65%3238698	WNT LIGAND BIOGENESIS AND TRAFFICKING%REACTOME DATABASE ID RELEASE 65%3238698	Details	26	0.628299908632098	1.68184168098326	0.00479233226837061	0.0416130871104159	0	14328	WNT5B,WLS,WNT2B,WNT7A,WNT7B,WNT5A,WNT4,WNT3A,WNT9A,WNT8B,VPS35,WNT9B,WNT3,WNT11,PORCN,WNT10B,WNT1
RECRUITMENT OF MITOTIC CENTROSOME PROTEINS AND COMPLEXES%REACTOME%R-HSA-380270.4	RECRUITMENT OF MITOTIC CENTROSOME PROTEINS AND COMPLEXES%REACTOME%R-HSA-380270.4	Details	77	0.481788254415615	1.57228248485225	0.00518902891030393	0.0437859186813012	0	14687	PRKACA,DCTN3,ODF2,TUBA1A,CEP164,CEP41,CEP250,DCTN2,TUBGCP6,CSNK1D,SDCCAG8,CLASP1,CDK5RAP2,CETN2,ACTR1A,TUBGCP2,TUBG2,TUBB4A,CEP290,SFI1,AKAP9,DYNC1H1,DYNC1I2,NINL,CCP110,CEP131,PAFAH1B1,CNTRL,PCNT,CDK11A,NME7
NCAM1 INTERACTIONS%REACTOME%R-HSA-419037.3	NCAM1 INTERACTIONS%REACTOME%R-HSA-419037.3	Details	32	0.591577730466721	1.67361886730312	0.00463678516228748	0.040712919229148	0	13855	ST8SIA2,NCAM1,CACNA1C,NCAN,GFRA1,CNTN2,CACNA1H,ST8SIA4,CACNB3,COL6A1,CACNB1,PRNP,CACNA1G,AGRN,GFRA2,COL4A5,COL9A2,PSPN
RAB REGULATION OF TRAFFICKING%REACTOME%R-HSA-9007101.4	RAB REGULATION OF TRAFFICKING%REACTOME%R-HSA-9007101.4	Details	112	0.464085251258307	1.60201956427804	0.00139178844815588	0.0265089137172439	0	14786	DENND2A,DENND6B,DENND5B,RIN2,GABARAP,RABGAP1,GDI1,RAB6B,TBC1D20,AKT1,AKT3,TBC1D10B,RGP1,RAB5B,GABARAPL2,TSC2,RAB9B,OPTN,RAB3A,AKT2,TBC1D13,TRAPPC1,SBF1,RAB11B,RAB5C,GGA1,RAB33A,DENND1A,TRAPPC9,TBC1D14,DENND4A,HPS4,TSC1,RABEP1,MAP1LC3B
ORGANELLE BIOGENESIS AND MAINTENANCE%REACTOME%R-HSA-1852241.7	ORGANELLE BIOGENESIS AND MAINTENANCE%REACTOME%R-HSA-1852241.7	Details	242	0.427739019797763	1.60659421715673	0.000644745325596389	0.0265089137172439	0	14778	IFT140,HDAC6,SMARCD3,NCOA6,CRTC3,PRKACA,GBF1,EXOC7,DCTN3,KIF3B,IFT20,ACSS2,ODF2,SIRT3,CEP89,TUBA1A,IFT22,CLUAP1,IFT43,BBS1,MAPK11,IFT172,CEP164,NCOA1,KIFAP3,ATAT1,WDR19,CEP41,TCTN2,EXOC3,CNGB1,CEP250,IFT81,DCTN2,MARK4,IFT57,TCTN1,NPHP4,C2CD3,CSNK1D,SDCCAG8,TTBK2,CAMK4,CLASP1,BBS5,IFT46,B9D2,CDK5RAP2,CETN2,IFT27,DYNC2LI1,ARL3,CREBBP,CRTC1,ACTR1A,CHD9,INPP5E,KIF3A,BBS2,IFT88,ASAP1,LZTFL1,FBF1,TUBB4A,ARL13B,TTC8,PKD1,NPHP1,DYNLRB2,RAB11FIP3,CEP290,SFI1,RXRA,AKAP9,DYNC1H1,SIRT4,EXOC6,DYNC1I2,EXOC4,NINL,CCP110,CEP131,MKS1,PAFAH1B1,PPARGC1A,CNTRL
GLUCAGON SIGNALING IN METABOLIC REGULATION%REACTOME%R-HSA-163359.5	GLUCAGON SIGNALING IN METABOLIC REGULATION%REACTOME%R-HSA-163359.5	Details	30	0.608038129315793	1.68862885492412	0.00468384074941452	0.0409542510095047	0	14687	PRKACA,ADCY6,GNB3,GNG3,ADCY5,GNB2,GNG2,GNB1,GNG7,ADCY9
NCAM SIGNALING FOR NEURITE OUT-GROWTH%REACTOME%R-HSA-375165.5	NCAM SIGNALING FOR NEURITE OUT-GROWTH%REACTOME%R-HSA-375165.5	Details	47	0.58451190528261	1.77080642743452	0.000769230769230769	0.0265089137172439	0	13855	ST8SIA2,NCAM1,PTPRA,CACNA1C,MAPK3,NCAN,HRAS,GFRA1,CNTN2,CACNA1H,ST8SIA4,CACNB3,FYN,COL6A1,CACNB1,PRNP,SPTAN1,CACNA1G,AGRN,MAPK1,GFRA2,COL4A5,PTK2,COL9A2,SPTBN2,PSPN,SPTBN4
INTRAFLAGELLAR TRANSPORT%REACTOME DATABASE ID RELEASE 65%5620924	INTRAFLAGELLAR TRANSPORT%REACTOME DATABASE ID RELEASE 65%5620924	Details	31	0.717473261037666	2.01591546586128	0.000771010023130301	0.0265089137172439	0	14778	IFT140,KIF3B,IFT20,IFT22,CLUAP1,IFT43,IFT172,KIFAP3,WDR19,IFT81,IFT57,IFT46,IFT27,DYNC2LI1,KIF3A,IFT88
ADRENALINE,NORADRENALINE INHIBITS INSULIN SECRETION%REACTOME%R-HSA-400042.4	ADRENALINE,NORADRENALINE INHIBITS INSULIN SECRETION%REACTOME%R-HSA-400042.4	Details	24	0.630200103488438	1.66464715248824	0.00562700964630225	0.0457003448376268	0	14658	ADCY6,GNB3,CACNA1C,GNG3,ADCY5,GNB2,GNG2,CACNB3,GNB1,GNG7
ASSEMBLY AND CELL SURFACE PRESENTATION OF NMDA RECEPTORS%REACTOME DATABASE ID RELEASE 65%9609736	ASSEMBLY AND CELL SURFACE PRESENTATION OF NMDA RECEPTORS%REACTOME DATABASE ID RELEASE 65%9609736	Details	20	0.673972154941918	1.71792817774765	0.0048780487804878	0.0418365986938558	0	14074	CAMK2A,NBEA,DLG4,LIN7B,APBA1,LRRC7,CASK,CAMK2B,GRIN3A,CAMK2D,GRIN3B
CENTROSOME MATURATION%REACTOME%R-HSA-380287.4	CENTROSOME MATURATION%REACTOME%R-HSA-380287.4	Details	77	0.481788254415615	1.57228248485225	0.00518902891030393	0.0437859186813012	0	14687	PRKACA,DCTN3,ODF2,TUBA1A,CEP164,CEP41,CEP250,DCTN2,TUBGCP6,CSNK1D,SDCCAG8,CLASP1,CDK5RAP2,CETN2,ACTR1A,TUBGCP2,TUBG2,TUBB4A,CEP290,SFI1,AKAP9,DYNC1H1,DYNC1I2,NINL,CCP110,CEP131,PAFAH1B1,CNTRL,PCNT,CDK11A,NME7
NEUREXINS AND NEUROLIGINS%REACTOME%R-HSA-6794361.6	NEUREXINS AND NEUROLIGINS%REACTOME%R-HSA-6794361.6	Details	53	0.527258107779388	1.62145348272605	0.00305810397553517	0.0320386219003731	0	14546	NLGN3,NLGN2,DBNL,SHANK3,DLG4,SYT9,SHANK1,NRXN2,LIN7B,LRRTM2,APBA1,HOMER3,APBA2,DLGAP4,EPB41L3,EPB41L1,SYT1,STX1A,CASK,EPB41L5,STXBP1,NRXN3
LOSS OF NLP FROM MITOTIC CENTROSOMES%REACTOME%R-HSA-380259.3	LOSS OF NLP FROM MITOTIC CENTROSOMES%REACTOME%R-HSA-380259.3	Details	66	0.497857707843858	1.58985144329362	0.00602863602110023	0.0477271690596982	0	14687	PRKACA,DCTN3,ODF2,TUBA1A,CEP164,CEP41,CEP250,DCTN2,CSNK1D,SDCCAG8,CLASP1,CDK5RAP2,CETN2,ACTR1A,TUBB4A,CEP290,SFI1,AKAP9,DYNC1H1,DYNC1I2,NINL,CCP110,CEP131,PAFAH1B1,CNTRL,PCNT
