NAME	description	GSdetails	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
ADENOSINE DEAMINASE DEFICIENCY%PATHWHIZ%PW000075	ADENOSINE DEAMINASE DEFICIENCY%PATHWHIZ%PW000075	Details	33	-0.514994540818921	-1.60280347131361	0.0099290780141844	0.0495900968759345	0	1738	ATIC,ADSL,PNP,HPRT1,PPAT,GART,PAICS,TXN,APRT,PFAS,NUDT5,RRM2,GMPS,ADA
ADENYLOSUCCINATE LYASE DEFICIENCY%SMPDB%SMP0000167	ADENYLOSUCCINATE LYASE DEFICIENCY%SMPDB%SMP0000167	Details	33	-0.514994540818921	-1.60280347131361	0.0099290780141844	0.0495900968759345	0	1738	ATIC,ADSL,PNP,HPRT1,PPAT,GART,PAICS,TXN,APRT,PFAS,NUDT5,RRM2,GMPS,ADA
GOUT OR KELLEY-SEEGMILLER SYNDROME%SMPDB%SMP0000365	GOUT OR KELLEY-SEEGMILLER SYNDROME%SMPDB%SMP0000365	Details	33	-0.514994540818921	-1.60280347131361	0.0099290780141844	0.0495900968759345	0	1738	ATIC,ADSL,PNP,HPRT1,PPAT,GART,PAICS,TXN,APRT,PFAS,NUDT5,RRM2,GMPS,ADA
LESCH-NYHAN SYNDROME (LNS)%SMPDB%SMP0000364	LESCH-NYHAN SYNDROME (LNS)%SMPDB%SMP0000364	Details	33	-0.514994540818921	-1.60280347131361	0.0099290780141844	0.0495900968759345	0	1738	ATIC,ADSL,PNP,HPRT1,PPAT,GART,PAICS,TXN,APRT,PFAS,NUDT5,RRM2,GMPS,ADA
MOLYBDENUM COFACTOR DEFICIENCY%SMPDB%SMP0000203	MOLYBDENUM COFACTOR DEFICIENCY%SMPDB%SMP0000203	Details	33	-0.514994540818921	-1.60280347131361	0.0099290780141844	0.0495900968759345	0	1738	ATIC,ADSL,PNP,HPRT1,PPAT,GART,PAICS,TXN,APRT,PFAS,NUDT5,RRM2,GMPS,ADA
XANTHINE DEHYDROGENASE DEFICIENCY (XANTHINURIA)%SMPDB%SMP0000220	XANTHINE DEHYDROGENASE DEFICIENCY (XANTHINURIA)%SMPDB%SMP0000220	Details	33	-0.514994540818921	-1.60280347131361	0.0099290780141844	0.0495900968759345	0	1738	ATIC,ADSL,PNP,HPRT1,PPAT,GART,PAICS,TXN,APRT,PFAS,NUDT5,RRM2,GMPS,ADA
PURINE NUCLEOSIDE PHOSPHORYLASE DEFICIENCY%SMPDB%SMP0000210	PURINE NUCLEOSIDE PHOSPHORYLASE DEFICIENCY%SMPDB%SMP0000210	Details	33	-0.514994540818921	-1.60280347131361	0.0099290780141844	0.0495900968759345	0	1738	ATIC,ADSL,PNP,HPRT1,PPAT,GART,PAICS,TXN,APRT,PFAS,NUDT5,RRM2,GMPS,ADA
AICA-RIBOSIDURIA%PATHWHIZ%PW000082	AICA-RIBOSIDURIA%PATHWHIZ%PW000082	Details	33	-0.514994540818921	-1.60280347131361	0.0099290780141844	0.0495900968759345	0	1738	ATIC,ADSL,PNP,HPRT1,PPAT,GART,PAICS,TXN,APRT,PFAS,NUDT5,RRM2,GMPS,ADA
GLUCONEOGENESIS%PATHWHIZ%PW000152	GLUCONEOGENESIS%PATHWHIZ%PW000152	Details	20	-0.611013503833857	-1.7001776540282	0.0066577896138482	0.0379288595242641	0	1614	LDHA,PGAM1,FBP1,ENO1,GAPDH,HK2,PGM1,TPI1
GLYCOGEN STORAGE DISEASE TYPE 1A (GSD1A) OR VON GIERKE DISEASE%SMPDB%SMP0000374	GLYCOGEN STORAGE DISEASE TYPE 1A (GSD1A) OR VON GIERKE DISEASE%SMPDB%SMP0000374	Details	20	-0.611013503833857	-1.7001776540282	0.0066577896138482	0.0379288595242641	0	1614	LDHA,PGAM1,FBP1,ENO1,GAPDH,HK2,PGM1,TPI1
XANTHINURIA TYPE I%SMPDB%SMP0000512	XANTHINURIA TYPE I%SMPDB%SMP0000512	Details	33	-0.514994540818921	-1.60280347131361	0.0099290780141844	0.0495900968759345	0	1738	ATIC,ADSL,PNP,HPRT1,PPAT,GART,PAICS,TXN,APRT,PFAS,NUDT5,RRM2,GMPS,ADA
XANTHINURIA TYPE II%PATHWHIZ%PW000489	XANTHINURIA TYPE II%PATHWHIZ%PW000489	Details	33	-0.514994540818921	-1.60280347131361	0.0099290780141844	0.0495900968759345	0	1738	ATIC,ADSL,PNP,HPRT1,PPAT,GART,PAICS,TXN,APRT,PFAS,NUDT5,RRM2,GMPS,ADA
ADENINE PHOSPHORIBOSYLTRANSFERASE DEFICIENCY (APRT)%PATHWHIZ%PW000511	ADENINE PHOSPHORIBOSYLTRANSFERASE DEFICIENCY (APRT)%PATHWHIZ%PW000511	Details	33	-0.514994540818921	-1.60280347131361	0.0099290780141844	0.0495900968759345	0	1738	ATIC,ADSL,PNP,HPRT1,PPAT,GART,PAICS,TXN,APRT,PFAS,NUDT5,RRM2,GMPS,ADA
MITOCHONDRIAL DNA DEPLETION SYNDROME-3%SMPDB%SMP0000536	MITOCHONDRIAL DNA DEPLETION SYNDROME-3%SMPDB%SMP0000536	Details	33	-0.514994540818921	-1.60280347131361	0.0099290780141844	0.0495900968759345	0	1738	ATIC,ADSL,PNP,HPRT1,PPAT,GART,PAICS,TXN,APRT,PFAS,NUDT5,RRM2,GMPS,ADA
MYOADENYLATE DEAMINASE DEFICIENCY%PATHWHIZ%PW000513	MYOADENYLATE DEAMINASE DEFICIENCY%PATHWHIZ%PW000513	Details	33	-0.514994540818921	-1.60280347131361	0.0099290780141844	0.0495900968759345	0	1738	ATIC,ADSL,PNP,HPRT1,PPAT,GART,PAICS,TXN,APRT,PFAS,NUDT5,RRM2,GMPS,ADA
PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY 1 (PEPCK1)%SMPDB%SMP0000560	PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY 1 (PEPCK1)%SMPDB%SMP0000560	Details	20	-0.611013503833857	-1.7001776540282	0.0066577896138482	0.0379288595242641	0	1614	LDHA,PGAM1,FBP1,ENO1,GAPDH,HK2,PGM1,TPI1
FRUCTOSE-1,6-DIPHOSPHATASE DEFICIENCY%SMPDB%SMP0000562	FRUCTOSE-1,6-DIPHOSPHATASE DEFICIENCY%SMPDB%SMP0000562	Details	20	-0.611013503833857	-1.7001776540282	0.0066577896138482	0.0379288595242641	0	1614	LDHA,PGAM1,FBP1,ENO1,GAPDH,HK2,PGM1,TPI1
TRIOSEPHOSPHATE ISOMERASE DEFICIENCY%PATHWHIZ%PW000539	TRIOSEPHOSPHATE ISOMERASE DEFICIENCY%PATHWHIZ%PW000539	Details	20	-0.611013503833857	-1.7001776540282	0.0066577896138482	0.0379288595242641	0	1614	LDHA,PGAM1,FBP1,ENO1,GAPDH,HK2,PGM1,TPI1
GLYCOGENOSIS, TYPE IB%SMPDB%SMP0000573	GLYCOGENOSIS, TYPE IB%SMPDB%SMP0000573	Details	20	-0.611013503833857	-1.7001776540282	0.0066577896138482	0.0379288595242641	0	1614	LDHA,PGAM1,FBP1,ENO1,GAPDH,HK2,PGM1,TPI1
GLYCOGENOSIS, TYPE IC%SMPDB%SMP0000574	GLYCOGENOSIS, TYPE IC%SMPDB%SMP0000574	Details	20	-0.611013503833857	-1.7001776540282	0.0066577896138482	0.0379288595242641	0	1614	LDHA,PGAM1,FBP1,ENO1,GAPDH,HK2,PGM1,TPI1
GLYCOGENOSIS, TYPE IA. VON GIERKE DISEASE%SMPDB%SMP0000581	GLYCOGENOSIS, TYPE IA. VON GIERKE DISEASE%SMPDB%SMP0000581	Details	20	-0.611013503833857	-1.7001776540282	0.0066577896138482	0.0379288595242641	0	1614	LDHA,PGAM1,FBP1,ENO1,GAPDH,HK2,PGM1,TPI1
THE ONCOGENIC ACTION OF D-2-HYDROXYGLUTARATE IN HYDROXYGLUTARIC ACIDURIA%SMPDB%SMP0002359	THE ONCOGENIC ACTION OF D-2-HYDROXYGLUTARATE IN HYDROXYGLUTARIC ACIDURIA%SMPDB%SMP0002359	Details	27	-0.552033418130442	-1.63935750322909	0.00829875518672199	0.0439288238298825	0	2642	L2HGDH,GLS2,SDHD,DLST,DHTKD1,SUCLG2,IDH1,PDHB,ACO1,SDHC,DLAT,FH,GLUD1
UBIQUITIN–PROTEASOME PATHWAY%SMPDB%SMP0063816	UBIQUITIN–PROTEASOME PATHWAY%SMPDB%SMP0063816	Details	27	-0.571264860676683	-1.69646855593107	0.004149377593361	0.0282535710749678	0	3550	PSMA2,PSMA5,PSMB1,PSMB4,PSMA3,PSMB6,PSMA4,PSMA6,PSMB5,PSMC5,PSMA1,UBD,PSMC3,PSMB7,PSMC2,PSMB2,PSMC6,PSMD4
METABOLIC DISORDERS OF BIOLOGICAL OXIDATION ENZYMES%REACTOME DATABASE ID RELEASE 65%5579029	METABOLIC DISORDERS OF BIOLOGICAL OXIDATION ENZYMES%REACTOME DATABASE ID RELEASE 65%5579029	Details	24	-0.569917862737683	-1.64764604337569	0.00937081659973226	0.0478681746241816	0	1712	MAT1A,AHCY,ACY1,CYP11A1,TPMT,GCLC
CHEMOKINE RECEPTORS BIND CHEMOKINES%REACTOME%R-HSA-380108.6	CHEMOKINE RECEPTORS BIND CHEMOKINES%REACTOME%R-HSA-380108.6	Details	20	-0.616529499639964	-1.71552620647493	0.0066577896138482	0.0379288595242641	0	720	CXCL5,CXCL6,CXCL3,CXCL12
BIOLOGICAL OXIDATIONS%REACTOME DATABASE ID RELEASE 65%211859	BIOLOGICAL OXIDATIONS%REACTOME DATABASE ID RELEASE 65%211859	Details	133	-0.387964409561637	-1.54730458565966	0.00210970464135021	0.0217364207960557	0	2143	CYP2S1,UGP2,UGT3A2,MGST1,TPST2,MAT1A,NQO2,PAPSS2,AHCY,GSTO1,ALDH1B1,GGCT,AKR1A1,GSTZ1,ACY1,NAT1,UGDH,CBR3,ADH5,NAT2,CYP11A1,ACSM1,TPMT,CYP26A1,POMC,MGST2,CHAC2,GCLC,CHAC1,MAT2B,CNDP2,UGT3A1,ALDH1A1
AZATHIOPRINE ADME%REACTOME DATABASE ID RELEASE 65%9748787	AZATHIOPRINE ADME%REACTOME DATABASE ID RELEASE 65%9748787	Details	20	-0.632964977202031	-1.76125879914101	0.0066577896138482	0.0379288595242641	0	1672	IMPDH2,SLC29A1,NME2,HPRT1,NUDT15,TPMT,NME1,GMPS
G1 S-SPECIFIC TRANSCRIPTION%REACTOME%R-HSA-69205.5	G1 S-SPECIFIC TRANSCRIPTION%REACTOME%R-HSA-69205.5	Details	27	-0.547528785888833	-1.62598022855326	0.00829875518672199	0.0439288238298825	0	2331	CCNE1,CDC6,ORC1,FBXO5,HDAC1,POLA1,RRM2,TK1,PCNA,CDK1,CDT1,LIN9,E2F5,CDC45
CARBOHYDRATE METABOLISM%REACTOME%R-HSA-71387.12	CARBOHYDRATE METABOLISM%REACTOME%R-HSA-71387.12	Details	252	-0.359011562880911	-1.54543133887856	0.00301204819277108	0.0243108599221263	0	2240	UGP2,GLB1L3,PCK2,NUP205,B4GALT4,PGAM1,TKT,NUP35,PPP2R1B,PAPSS2,PYGL,RPS27A,NDC1,SHPK,NUP88,NUP107,NUP37,B3GNT2,AKR1A1,TALDO1,PGK1,HMMR,SLC35D2,GYG2,FBP1,NUP155,ENO1,SORD,NUP43,GAPDH,NUP85,NUP210,FUT1,PRPS2,FUT10,SLC25A10,ADPGK,GPC4,CD44,PGM2,NUP54,NUP188,GYG1,HAS2,NUP160,MDH1,DSE,HK2,HSPG2,PGM1,DERA,TPI1,ALDOC,HPSE,RPE,UBA52,XYLT2,SDC4,MAN2B1,NUP50,HEXB,SLC25A13,ALDH1A1,UST,ALDOA,GUSB,GOT2
TP53 REGULATES TRANSCRIPTION OF GENES INVOLVED IN G2 CELL CYCLE ARREST%REACTOME%R-HSA-6804114.3	TP53 REGULATES TRANSCRIPTION OF GENES INVOLVED IN G2 CELL CYCLE ARREST%REACTOME%R-HSA-6804114.3	Details	18	-0.638575785385949	-1.70708066004593	0.00805369127516779	0.0429575818398499	0	2584	AURKA,TP53,CDC25C,CCNB1,PRMT1,PCNA,CARM1,CDK1,BAX,SFN
GAMMA CARBOXYLATION, HYPUSINYLATION, HYDROXYLATION, AND ARYLSULFATASE ACTIVATION%REACTOME DATABASE ID RELEASE 65%163841	GAMMA CARBOXYLATION, HYPUSINYLATION, HYDROXYLATION, AND ARYLSULFATASE ACTIVATION%REACTOME DATABASE ID RELEASE 65%163841	Details	55	-0.451462320119028	-1.57768929576777	0.00595238095238095	0.0350883076235189	0	1411	EIF5A,OGFOD1,TPST2,ICMT,RPS23,DPH2,ETF1,DPH5,DRG1,RPL27A,SUMF1,RPS6,RPL8
TNFS BIND THEIR PHYSIOLOGICAL RECEPTORS%REACTOME%R-HSA-5669034.4	TNFS BIND THEIR PHYSIOLOGICAL RECEPTORS%REACTOME%R-HSA-5669034.4	Details	15	-0.675033288500789	-1.7119332162397	0.00968188105117566	0.0490976165099199	0	796	TNFRSF8,TNFSF11,EDA
PCP CE PATHWAY%REACTOME DATABASE ID RELEASE 65%4086400	PCP CE PATHWAY%REACTOME DATABASE ID RELEASE 65%4086400	Details	88	-0.388589299051366	-1.46258766268266	0.00925925925925926	0.0476082142748809	0	2508	PSMB8,PFN1,PSMA2,PSMA5,ROR1,PSMD1,RPS27A,PSMB1,PSMB4,FZD7,PSMA3,PSME3,PSMD11,RHOA,PSMD5,PSMD7,SEM1,PSMB6,PSMA4,PSMB9,UBA52,PSMA6,PSMB5,PSMB10,PSME4,PSMC5,PSME1,PSMA1,FZD4
LAMININ INTERACTIONS%REACTOME DATABASE ID RELEASE 65%3000157	LAMININ INTERACTIONS%REACTOME DATABASE ID RELEASE 65%3000157	Details	22	-0.630677213443184	-1.7733375395251	0.00679347826086957	0.0382519387968979	0	3726	LAMC3,NID1,ITGA6,LAMC1,ITGB1,HSPG2,ITGB4,ITGA2,LAMA1,COL18A1,ITGA1,LAMA2,LAMA5
APC-CDC20 MEDIATED DEGRADATION OF NEK2A%REACTOME%R-HSA-179409.5	APC-CDC20 MEDIATED DEGRADATION OF NEK2A%REACTOME%R-HSA-179409.5	Details	26	-0.578221362871446	-1.69159902904133	0.00410958904109589	0.0280130293159609	0	3082	ANAPC1,RPS27A,BUB3,MAD2L1,CDC20,UBA52,CDC23,UBE2C,BUB1B,ANAPC10,CDC26,UBE2S
METABOLISM OF VITAMINS AND COFACTORS%REACTOME DATABASE ID RELEASE 65%196854	METABOLISM OF VITAMINS AND COFACTORS%REACTOME DATABASE ID RELEASE 65%196854	Details	157	-0.336724281811285	-1.37409198657444	0.00442477876106195	0.0289966190625751	0	2019	MTHFD1L,AOX1,CYB5A,MTHFD2,SLC2A3,MTHFD1,COQ2,ACP5,GSTO1,SHMT2,MTHFS,SLC25A19,PARP9,PARP14,SLC19A3,PPCDC,IDH1,PCCB,ABCC1,NMRK2,GPC4,COQ3,ENPP1,NAMPT,LDLRAP1,PCCA,SHMT1,HSPG2,PARP4,AKR1C3,PDSS1,BTD,PDSS2,FLAD1,GCH1,MMADHC,MCCC2,SDC4
GLUCONEOGENESIS%REACTOME DATABASE ID RELEASE 65%70263	GLUCONEOGENESIS%REACTOME DATABASE ID RELEASE 65%70263	Details	29	-0.586293655757575	-1.75671614470444	0.00284900284900285	0.0240765171503958	0	2240	PCK2,PGAM1,PGK1,FBP1,ENO1,GAPDH,SLC25A10,MDH1,TPI1,ALDOC,SLC25A13,ALDOA,GOT2
SIGNALING BY INTERLEUKINS%REACTOME DATABASE ID RELEASE 65%449147	SIGNALING BY INTERLEUKINS%REACTOME DATABASE ID RELEASE 65%449147	Details	347	-0.289110331115239	-1.29029683945843	0.00689655172413793	0.0384858237547893	0	2524	LCK,GSDMD,SYK,PSMB8,LCP1,IL27RA,PSMA2,PPIA,PPP2R1B,PSMA5,TP53,HNRNPF,RIPK2,PSMD1,MMP9,RPS27A,GSTO1,IL32,FGF2,PSMB1,TALDO1,LYN,MTAP,RPLP0,MYC,PSMB4,TNIP2,NLRX1,PSMA3,HSPA9,IL34,STXBP2,PSME3,PSMD11,PSMD5,CASP8,PSMD7,PIK3CD,MAP2K3,SNRPA1,SEM1,IL20RA,ITGB1,PSMB6,POMC,FOXO1,OSMR,STAT3,PIK3CB,RPS6KA1,SHC1,PSMA4,STX3,PSMB9,MSN,IL12RB2,MAP2K1,UBA52,PSMA6,PSMB5,PIM1,SOX2,TNFRSF1B,NOD1,PSMB10,CRLF1,PTPN2,BIRC5,HCK,PSME4,PTPN14,NFKBIB,STAT6,HMOX1,GATA3,PSMC5,PTAFR,PSME1,UBE2V1,IL17RC,PTPN12,PSMA1,IL18,IRAK3,MAPKAPK3,FN1
SUMOYLATION OF CHROMATIN ORGANIZATION PROTEINS%REACTOME%R-HSA-4551638.7	SUMOYLATION OF CHROMATIN ORGANIZATION PROTEINS%REACTOME%R-HSA-4551638.7	Details	49	-0.466963999019085	-1.5866497561584	0.00733137829912024	0.0397808063629013	0	1451	PHC1,NUP205,NUP35,NDC1,NUP88,NUP107,NUP37,NUP155,NUP43,NUP85,NUP210,HDAC1,NUP54,NUP188,NUP160
METABOLISM OF WATER-SOLUBLE VITAMINS AND COFACTORS%REACTOME%R-HSA-196849.5	METABOLISM OF WATER-SOLUBLE VITAMINS AND COFACTORS%REACTOME%R-HSA-196849.5	Details	107	-0.38620453595073	-1.50516684216274	0.00383141762452107	0.0274898741105638	0	1997	MTHFD1L,AOX1,CYB5A,MTHFD2,SLC2A3,MTHFD1,ACP5,GSTO1,SHMT2,MTHFS,SLC25A19,PARP9,PARP14,SLC19A3,PPCDC,PCCB,ABCC1,NMRK2,ENPP1,NAMPT,LDLRAP1,PCCA,SHMT1,PARP4,BTD,FLAD1,MMADHC,MCCC2
BUTYRATE RESPONSE FACTOR 1 (BRF1) BINDS AND DESTABILIZES MRNA%REACTOME DATABASE ID RELEASE 65%450385	BUTYRATE RESPONSE FACTOR 1 (BRF1) BINDS AND DESTABILIZES MRNA%REACTOME DATABASE ID RELEASE 65%450385	Details	16	-0.688287754606102	-1.77938638448663	0.00681198910081744	0.0382519387968979	0	1691	EXOSC7,EXOSC3,EXOSC5,EXOSC9,DCP2,EXOSC8,EXOSC2,EXOSC1
ABC-FAMILY PROTEINS MEDIATED TRANSPORT%REACTOME DATABASE ID RELEASE 65%382556	ABC-FAMILY PROTEINS MEDIATED TRANSPORT%REACTOME DATABASE ID RELEASE 65%382556	Details	94	-0.387417847651526	-1.47354574957682	0.00757575757575758	0.0408596271998334	0	2472	PSMB8,EIF2S3,PSMA2,ABCB7,EIF2S2,PSMA5,PSMD1,RPS27A,ERLIN1,PSMB1,PSMB4,PSMA3,PSME3,PSMD11,PSMD5,ABCC1,PSMD7,SEM1,VCP,PSMB6,PSMA4,PSMB9,UBA52,PSMA6,PSMB5,ABCF1,PSMB10,PSME4,PSMC5,PSME1,PSMA1
ANTIGEN PRESENTATION: FOLDING, ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC%REACTOME DATABASE ID RELEASE 65%983170	ANTIGEN PRESENTATION: FOLDING, ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC%REACTOME DATABASE ID RELEASE 65%983170	Details	28	-0.577168155247173	-1.71563856895283	0.0042674253200569	0.0285425911107878	0	2125	HLA-C,HLA-A,TAP2,SEC24D,PDIA3,PIK3R4,HLA-B,CALR,TAP1,HSPA5,HLA-G
INTERFERON ALPHA BETA SIGNALING%REACTOME DATABASE ID RELEASE 65%909733	INTERFERON ALPHA BETA SIGNALING%REACTOME DATABASE ID RELEASE 65%909733	Details	54	-0.44938243325008	-1.55859109187807	0.00902255639097744	0.0466586565259937	0	2280	IRF6,PSMB8,IFITM1,KPNB1,RPS27A,HLA-C,IFITM2,SAMHD1,HLA-A,ABCE1,MX2,BST2,UBA52,HLA-B,IRF3,OAS3,HLA-G,IFITM3
