NAME	description	GSdetails	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
MUSCARINIC ACETYLCHOLINE RECEPTOR 2 AND 4 SIGNALING PATHWAY%PANTHER PATHWAY%P00043	MUSCARINIC ACETYLCHOLINE RECEPTOR 2 AND 4 SIGNALING PATHWAY%PANTHER PATHWAY%P00043	Details	33	0.616138722473969	1.78346987675454	0.0015420200462606	0.0217364207960557	0	14640	PRKACA,GNB3,GNG3,GNB1,KCNJ3,GNB2,KCNJ9,GNAO1,PRKAR2A,PRKAR1B,GNG7,KCNJ5,PRKACB,CHRM4,GNG4,GNAI1,PRKAR1A,PRKAR2B,GNB5
SYNAPTIC_VESICLE_TRAFFICKING%PANTHER PATHWAY%P05734	SYNAPTIC_VESICLE_TRAFFICKING%PANTHER PATHWAY%P05734	Details	19	0.661449026269289	1.67263015026928	0.00631412786108919	0.0369088405138901	0	14715	SYT11,SNAP25,STX1B,SYT5,RAB3A,RIMS1,STX1A,STXBP1,SYT1,SYT3,STX2,SYT7
WNT SIGNALING PATHWAY%PANTHER PATHWAY%P00057	WNT SIGNALING PATHWAY%PANTHER PATHWAY%P00057	Details	226	0.52844870401197	2.01515337982469	0.000605326876513317	0.0217364207960557	0	14793	PCDHGB4,PCDHGC3,PCDHGB1,PCDHGB7,PCDHGA2,PCDHGA11,PCDHGB6,PCDHGA7,PCDHGA3,PCDHGA12,PCDHGC5,PCDHGA5,PCDHGA10,PCDHGA8,PCDHGA1,PCDHGB2,PCDHGA6,PCDHGC4,PCDHB2,SMARCD3,DVL3,PPP2R5B,DCHS1,CDH10,PCDHA4,PCDHB15,PCDHA2,PCDHA10,PCDHA12,SMARCC2,PCDHA8,PCDHA6,PCDHA7,PCDHA3,PCDHA5,PCDHA11,PCDHA13,PCDHA1,CELSR2,PCDHA9,PCDHAC1,PCDHAC2,CTNNA2,GNB3,PCDH19,GNG3,GNB1,WNT5B,PCDHB5,CDH7,GNG2,PRKCE,PYGO1,SRCAP,CDH4,ANKRD6,WNT7A,GNA11,CDH2,PPP3CC,CDH18,CDH20,PCDHB10,CSNK1D,PCDH9,CREBBP,PCDHB14,GNB2,ARID1A,CDH24,CDH22,GSK3B,PPP3CA,FZD1,GNG7,PRKCZ,BTRC,FAT3,WNT2B,PCDHB6,PPP3CB,TLE2,EP400,PCDH10,SMARCA2,PCDH15,SMARCA4,GNG4,CDH23,PCDHB13,TLE4,CSNK1E,HDAC8,FZD3,CELSR3,DACT1,PRKCG,SMARCE1,PRKCA,LEF1,PRKCB
MEMBRANE TRAFFICKING%REACTOME DATABASE ID RELEASE 65%199991	MEMBRANE TRAFFICKING%REACTOME DATABASE ID RELEASE 65%199991	Details	554	0.378909743497903	1.53358365367096	0.000551876379690949	0.0217364207960557	0	14776	DENND2A,AP1M1,MAN2A2,DENND6B,AGPAT3,KIF3B,SYT11,CNIH2,DENND5B,GBF1,DCTN3,EXOC7,SNAP91,MVB12B,RAB6B,GDI1,RIN2,VAMP2,KIFAP3,GABARAP,DCTN1,RABGAP1,GABARAPL2,CYTH2,CYTH3,USE1,AP2A2,AMPH,CUX1,SNAP29,TBC1D20,KIF21A,AKT3,VPS37D,SCARB2,OPTN,RAB9B,CHMP3,AKT1,VPS53,CLVS1,TBC1D10B,CHMP4B,RALGAPA2,CYTH1,CLTB,KIF26B,KLC4,BIN1,KLC2,KIF3A,RAB3A,SGIP1,DNAJC6,TRAPPC3,ACTR10,RAB5B,RGP1,SEC16A,AAK1,SPTAN1,VPS28,GRIA1,DNM1,DNM3,GORASP1,SYNJ1,BICD2,GOLGA2,KIFC2,EXOC3,AP4M1,ACTR1A,DCTN2,SYT1,OCRL,TSC2,UBQLN2,ARFGAP3,MYO5A,DTNBP1,MAP1LC3B,TBC1D14,TBC1D13,KLC1,KIF21B,GOLGA1,RABEP1,NAA38,HIP1R,TRAPPC1,KIF1B,SYT9,SNAPIN,CSNK1D,RAB30,SEC24C,COG7,PAFAH1B1,RAB5C,NECAP1,KIF5C,SPTBN4,ANK2,TSC1,COPZ1,DYNC1I2,CHMP6,NSF,RAB36,RAB33A,HBEGF,NAPB,NAPA,COG4,CHMP5,CALM1,SYS1,ARFIP2,KIF3C,PAFAH1B3,TBC1D25,GGA1,GJD2,VPS4A,STX5,PIP5K1C,KIF5A,KIF1A,AP4B1,RAB11B,TRAPPC9,RALGAPB,DENND4A,SBF1,STX18,ANK3,RAB7A,CLVS2,DENND1A,VPS45,STAM2,DYNC1H1,LNPEP,COG1,TRAPPC2,TBC1D24,STON2,BLOC1S6,UBC,DYNC1I1,KIF27,AKT2,SPTBN2,VPS37B,CHMP7,DCTN4,CD59,TMEM115,RAB39B,TSG101,FCHO1,GOLGB1,NBAS,SPTB,HGS,SH3GL2,DCTN5,EXOC6,VTI1A,FNBP1L,BLOC1S3,BLOC1S4,GRK2,MAN1A2,RAB6A,DENND1B
ACTIVATION OF GABAB RECEPTORS%REACTOME DATABASE ID RELEASE 65%991365	ACTIVATION OF GABAB RECEPTORS%REACTOME DATABASE ID RELEASE 65%991365	Details	35	0.587836581806269	1.72295736521807	0.00383141762452107	0.0274898741105638	0	14513	ADCY6,ADCY5,GNB3,GNG3,GNB1,GNG2,KCNJ3,GNB2,KCNJ9,GABBR2,GABBR1,GNG7,KCNJ5,KCNJ4,ADCY9,GNG4,GNAL,GNAI1,GNB5,KCNJ2,ADCY1
RAS ACTIVATION UPON CA2+ INFLUX THROUGH NMDA RECEPTOR%REACTOME DATABASE ID RELEASE 65%442982	RAS ACTIVATION UPON CA2+ INFLUX THROUGH NMDA RECEPTOR%REACTOME DATABASE ID RELEASE 65%442982	Details	16	0.719725636230951	1.75502757155743	0.00236593059936909	0.0220466357634499	0	14552	CAMK2A,DLG4,LRRC7,HRAS,CAMK2B,RASGRF1,CALM1,CAMK2D,GRIN1,DLG2
ACTIVATION OF NMDA RECEPTORS AND POSTSYNAPTIC EVENTS%REACTOME%R-HSA-442755.9	ACTIVATION OF NMDA RECEPTORS AND POSTSYNAPTIC EVENTS%REACTOME%R-HSA-442755.9	Details	65	0.573888609173864	1.86309298263269	0.000732064421669107	0.0217364207960557	0	14640	PRKACA,CAMK2A,GRIA3,NBEA,DLG4,LRRC7,HRAS,APBA1,CAMK1,GRIA1,GRIA2,LIN7B,CAMK4,GIT1,CAMK2B,PPM1E,PDPK1,CASK,RPS6KA2,MAPK3,SRC,RASGRF1,CALM1,PRKAR2A,PRKAR1B,NRGN,CAMK2D,GRIN3A,PRKACB,GRIN1,DLG2,MAPK1,PRKAR1A,PRKAR2B
NEGATIVE REGULATION OF NMDA RECEPTOR-MEDIATED NEURONAL TRANSMISSION%REACTOME DATABASE ID RELEASE 65%9617324	NEGATIVE REGULATION OF NMDA RECEPTOR-MEDIATED NEURONAL TRANSMISSION%REACTOME DATABASE ID RELEASE 65%9617324	Details	16	0.706798566677529	1.72350533260468	0.00315457413249211	0.0245533138956191	0	14552	CAMK2A,DLG4,LRRC7,CAMK1,CAMK4,CAMK2B,PPM1E,CALM1,CAMK2D,GRIN1,DLG2
COPI-MEDIATED ANTEROGRADE TRANSPORT%REACTOME DATABASE ID RELEASE 65%6807878	COPI-MEDIATED ANTEROGRADE TRANSPORT%REACTOME DATABASE ID RELEASE 65%6807878	Details	77	0.493011944122053	1.64512144984955	0.00210674157303371	0.0217364207960557	0	14691	GBF1,DCTN3,DCTN1,ACTR10,SPTAN1,GORASP1,GOLGA2,ACTR1A,DCTN2,ARFGAP3,COG7,SPTBN4,ANK2,COPZ1,DYNC1I2,NSF,NAPB,NAPA,COG4,STX5,ANK3,DYNC1H1,COG1,DYNC1I1,SPTBN2,DCTN4,CD59,TMEM115,GOLGB1,SPTB,DCTN5
GABA SYNTHESIS, RELEASE, REUPTAKE AND DEGRADATION%REACTOME%R-HSA-888590.3	GABA SYNTHESIS, RELEASE, REUPTAKE AND DEGRADATION%REACTOME%R-HSA-888590.3	Details	17	0.734474927741054	1.81868480033943	0.00237341772151899	0.0220466357634499	0	14764	ABAT,VAMP2,DNAJC5,SNAP25,RAB3A,ALDH5A1,RIMS1,STX1A,SYT1,CPLX1,SLC6A1,SLC32A1
INTRA-GOLGI AND RETROGRADE GOLGI-TO-ER TRAFFIC%REACTOME DATABASE ID RELEASE 65%6811442	INTRA-GOLGI AND RETROGRADE GOLGI-TO-ER TRAFFIC%REACTOME DATABASE ID RELEASE 65%6811442	Details	174	0.449787014945607	1.65990703414065	0.00127307447485678	0.0217364207960557	0	14753	MAN2A2,AGPAT3,KIF3B,GBF1,DCTN3,RAB6B,KIFAP3,DCTN1,CYTH2,CYTH3,USE1,CUX1,SNAP29,KIF21A,RAB9B,VPS53,CYTH1,KIF26B,KLC4,KLC2,KIF3A,ACTR10,RGP1,BICD2,KIFC2,ACTR1A,DCTN2,ARFGAP3,KLC1,KIF21B,GOLGA1,NAA38,KIF1B,RAB30,COG7,PAFAH1B1,KIF5C,COPZ1,DYNC1I2,NSF,RAB36,NAPB,NAPA,COG4,SYS1,ARFIP2,KIF3C,PAFAH1B3,STX5,KIF5A,KIF1A,STX18,VPS45,DYNC1H1,COG1,DYNC1I1,KIF27,DCTN4,NBAS,DCTN5,VTI1A,MAN1A2,RAB6A
EPHRIN SIGNALING%REACTOME%R-HSA-3928664.4	EPHRIN SIGNALING%REACTOME%R-HSA-3928664.4	Details	18	0.662588937210659	1.65810616707364	0.00715990453460621	0.0392983141411334	0	14663	EFNB3,PAK3,EFNB2,EPHB3,ARHGEF7,GIT1,FYN,EFNB1,EPHB1,EPHB2,PAK2,NCK2
PKA-MEDIATED PHOSPHORYLATION OF CREB%REACTOME%R-HSA-111931.3	PKA-MEDIATED PHOSPHORYLATION OF CREB%REACTOME%R-HSA-111931.3	Details	19	0.656867669124651	1.66104510624481	0.00868192580899763	0.0452324732189935	0	14640	PRKACA,ADCY6,NBEA,ADCY5,CALM1,PRKAR2A,PRKAR1B,PRKACB,ADCY9,PRKAR1A,PRKAR2B
SYNAPTIC ADHESION-LIKE MOLECULES%REACTOME%R-HSA-8849932.6	SYNAPTIC ADHESION-LIKE MOLECULES%REACTOME%R-HSA-8849932.6	Details	18	0.661693845092811	1.65586622964433	0.00715990453460621	0.0392983141411334	0	14497	GRIA3,DLG4,PTPRD,GRIA1,PTPRS,LRFN3,LRFN1,FLOT1,RTN3,GRIN1,LRFN2
ADORA2B MEDIATED ANTI-INFLAMMATORY CYTOKINES PRODUCTION%REACTOME DATABASE ID RELEASE 65%9660821	ADORA2B MEDIATED ANTI-INFLAMMATORY CYTOKINES PRODUCTION%REACTOME DATABASE ID RELEASE 65%9660821	Details	39	0.601384211768722	1.789524667425	0.000768639508070715	0.0217364207960557	0	14640	PRKACA,GNAZ,ADCY6,ADCY5,GNB3,GNG3,GNB1,GNG2,GNB2,PRKAR2A,PRKAR1B,GNG7,PRKACB,ADCY9,GNG4,GNAI1,GNAS,PRKAR1A,PRKAR2B,GNB5
GLUTAMATE BINDING, ACTIVATION OF AMPA RECEPTORS AND SYNAPTIC PLASTICITY%REACTOME DATABASE ID RELEASE 65%399721	GLUTAMATE BINDING, ACTIVATION OF AMPA RECEPTORS AND SYNAPTIC PLASTICITY%REACTOME DATABASE ID RELEASE 65%399721	Details	26	0.683324332600807	1.86204196157802	0.00157232704402516	0.0217364207960557	0	14736	CACNG4,CAMK2A,GRIA3,DLG4,TSPAN7,EPB41L1,CACNG8,GRIA1,GRIA2,CAMK2B,PICK1,GRIP1,CACNG2,NSF,CAMK2D,GRIP2,PRKCG,PRKCA,PRKCB
TRANSMISSION ACROSS CHEMICAL SYNAPSES%REACTOME DATABASE ID RELEASE 65%112315	TRANSMISSION ACROSS CHEMICAL SYNAPSES%REACTOME DATABASE ID RELEASE 65%112315	Details	206	0.564901567474203	2.12545611124131	0.000625782227784731	0.0217364207960557	0	14764	ABAT,CACNG4,TSPOAP1,PRKACA,NCALD,CAMK2A,VAMP2,ADCY6,GRIA3,NBEA,DNAJC5,ALDH2,DLG4,ARHGEF9,LRRC7,ADCY5,SNAP25,TSPAN7,GNB3,GRIK5,HRAS,EPB41L1,GNG3,PPFIA2,CACNG8,GNB1,APBA1,CAMK1,RAB3A,GNG2,GABRA3,GRIA1,GRIA2,LIN7B,SLC1A6,CACNB3,ALDH5A1,RIMS1,CAMK4,CHRNA4,STX1A,GIT1,CAMK2B,SYT1,SLC1A2,PICK1,KCNJ3,PPM1E,PDPK1,CASK,RPS6KA2,GABRA2,MAPK3,CACNA1A,CACNB1,CACNA1E,SRC,ARL6IP5,GLRB,GNB2,CPLX1,CHRNB2,KCNJ9,GLRA2,GRIK3,SYN1,GRIP1,SLC6A1,RASGRF1,CACNG2,NSF,GRIK2,GABRG2,GABBR2,CALM1,PRKAR2A,PRKAR1B,GABBR1,CACNA2D3,GNG7,SLC32A1,GABRB2,NRGN,CAMK2D,GRIN3A,GRIP2,KCNJ5,PRKACB,GRIN1,KCNJ4,ADCY9,SYN2,GNG4,DLG2,GNAL,PPFIA3,SLC17A7,GNAI1,CACNA1B,CACNB4,MAPK1,PRKCG,PRKCA,GAD2,PRKAR1A,PRKAR2B,GABRA4,PRKCB,GNB5,GAD1,CACNB2,CACNA2D2,NRG1,PLCB1,ACHE,KCNJ2,GRIK1,PPM1F
SIGNALING BY NTRK1 (TRKA)%REACTOME DATABASE ID RELEASE 65%187037	SIGNALING BY NTRK1 (TRKA)%REACTOME DATABASE ID RELEASE 65%187037	Details	108	0.420048524964855	1.46565111128358	0.00809716599190283	0.0431528082318896	0	14548	DUSP3,DNAL4,RALGDS,KIDINS220,AP2A2,CDK5,MAPK11,HRAS,DNM1,DNM3,NTRK2,CDK5R1,ID4,SHC2,JUND,SHC3,MEF2C,RPS6KA2,PIK3R2,MAPK3,CDK5R2,NAB2,RALB,PLCG1,DUSP4,RAPGEF1,MEF2A,ASCL1,MEF2D,MAPK12,ADCYAP1,ATF2,PIK3R1,NAB1,BRAF,SH3GL2,MAPK1,PIK3CA,RIT1,ARC,AP2B1,RAP1A,VRK3,SOS1,PPP2R5D,CRK,EGR3,CHD4,ID2,MAPK7,RPS6KA3,PPP2CB,SH3GL3,VGF,MAP2K2,IRS2,IRS1,ADCYAP1R1
NEURONAL SYSTEM%REACTOME%R-HSA-112316.9	NEURONAL SYSTEM%REACTOME%R-HSA-112316.9	Details	327	0.555170586868558	2.17285788691834	0.000585480093676815	0.0217364207960557	0	14764	ABAT,CACNG4,TSPOAP1,PRKACA,KCNC3,KCNB1,KCND3,NLGN3,NCALD,SLITRK5,CAMK2A,VAMP2,DBNL,ADCY6,GRIA3,SLITRK1,NLGN2,NBEA,DNAJC5,ALDH2,DLG4,ARHGEF9,PTPRD,LRRC4B,LRRC7,ADCY5,SNAP25,TSPAN7,GNB3,GRIK5,HRAS,SHANK1,EPB41L1,NRXN2,GNG3,PPFIA2,CACNG8,GNB1,APBA1,CAMK1,RAB3A,GNG2,GABRA3,KCNAB2,SHANK3,HCN3,GRIA1,GRIA2,LIN7B,KCNK10,SLC1A6,NRXN3,CACNB3,ALDH5A1,GRM1,RIMS1,CAMK4,APBA2,CHRNA4,STX1A,GIT1,CAMK2B,STXBP1,SYT1,KCNH2,SLC1A2,DLGAP4,PICK1,KCNJ3,PPM1E,PDPK1,KCNAB3,CASK,RPS6KA2,SLITRK3,PTPRS,GABRA2,LRRTM2,MAPK3,KCNK3,SYT9,CACNA1A,CACNB1,CACNA1E,SRC,BEGAIN,KCNH7,EPB41L3,KCNA5,ARL6IP5,GLRB,GNB2,CPLX1,CHRNB2,GRM5,KCNJ9,GLRA2,GRIK3,SYN1,GRIP1,SLC6A1,RASGRF1,CACNG2,HOMER3,NSF,NRXN1,KCNB2,KCNC2,KCNF1,GRIK2,KCNC1,GABRG2,KCNN3,GABBR2,CALM1,KCNA3,HOMER2,NTRK3,PRKAR2A,LRFN3,GJD2,KCNH4,PRKAR1B,GABBR1,CACNA2D3,LRFN1,GNG7,KCNQ3,SYT10,KCNK2,FLOT1,SLC32A1,GABRB2,RTN3,NRGN,KCNK9,CAMK2D,SYT7,KCNMA1,GRIN3A,GRIP2,KCNJ5,KCNA4,PRKACB,GRIN1,ABCC8,KCNJ4,ADCY9,SYN2,GNG4,DLG2,HCN2,GNAL,PPFIA3,SLC17A7,KCNA2,LRRTM4,LRFN2,GNAI1,CACNA1B,CACNB4,MAPK1,SLITRK6,DLGAP3,SLITRK4,PRKCG,PRKCA,KCNH8,GAD2,PRKAR1A,PRKAR2B,GABRA4,KCNQ2,PRKCB,GNB5,KCNAB1,GAD1,CACNB2,CACNA2D2,NRG1,KCNA1,IL1RAPL2
VESICLE-MEDIATED TRANSPORT%REACTOME DATABASE ID RELEASE 65%5653656	VESICLE-MEDIATED TRANSPORT%REACTOME DATABASE ID RELEASE 65%5653656	Details	581	0.361940567032441	1.46751610309421	0.000551571980143409	0.0217364207960557	0	14776	DENND2A,AP1M1,MAN2A2,DENND6B,AGPAT3,KIF3B,SYT11,CNIH2,DENND5B,GBF1,DCTN3,EXOC7,SNAP91,MVB12B,RAB6B,GDI1,RIN2,VAMP2,KIFAP3,GABARAP,DCTN1,RABGAP1,GABARAPL2,CYTH2,CYTH3,USE1,AP2A2,AMPH,CUX1,SNAP29,TBC1D20,KIF21A,AKT3,VPS37D,SCARB2,OPTN,RAB9B,CHMP3,AKT1,VPS53,CLVS1,TBC1D10B,CHMP4B,RALGAPA2,CYTH1,CLTB,KIF26B,KLC4,BIN1,KLC2,KIF3A,RAB3A,SGIP1,DNAJC6,TRAPPC3,ACTR10,RAB5B,RGP1,SEC16A,AAK1,SPTAN1,VPS28,GRIA1,DNM1,DNM3,GORASP1,SYNJ1,BICD2,GOLGA2,KIFC2,EXOC3,AP4M1,ACTR1A,DCTN2,SYT1,OCRL,TSC2,UBQLN2,ARFGAP3,MYO5A,DTNBP1,MAP1LC3B,TBC1D14,TBC1D13,KLC1,KIF21B,GOLGA1,RABEP1,NAA38,HIP1R,TRAPPC1,KIF1B,SYT9,SNAPIN,CSNK1D,RAB30,SEC24C,COG7,PAFAH1B1,RAB5C,NECAP1,KIF5C,SPTBN4,ANK2,TSC1,COPZ1,DYNC1I2,CHMP6,NSF,RAB36,RAB33A,HBEGF,NAPB,NAPA,COG4,CHMP5,CALM1,SYS1,ARFIP2,KIF3C,PAFAH1B3,TBC1D25,GGA1,GJD2,VPS4A,STX5,PIP5K1C,KIF5A,KIF1A,AP4B1,RAB11B,TRAPPC9,RALGAPB,DENND4A,SBF1,STX18,ANK3,RAB7A,CLVS2,DENND1A,VPS45,STAM2,DYNC1H1,LNPEP,COG1,TRAPPC2,LRP1,TBC1D24,STON2,HPX,BLOC1S6,UBC,DYNC1I1,KIF27,AKT2,SPTBN2,VPS37B,CHMP7,DCTN4,CD59,TMEM115,RAB39B,TSG101,FCHO1,GOLGB1,NBAS,SPTB,HGS,SH3GL2,DCTN5,EXOC6,VTI1A,FNBP1L,BLOC1S3,BLOC1S4,GRK2,MAN1A2,RAB6A,DENND1B
COPI-INDEPENDENT GOLGI-TO-ER RETROGRADE TRAFFIC%REACTOME%R-HSA-6811436.2	COPI-INDEPENDENT GOLGI-TO-ER RETROGRADE TRAFFIC%REACTOME%R-HSA-6811436.2	Details	31	0.630312195822176	1.78430514706376	0.00232198142414861	0.0220466357634499	0	14727	AGPAT3,DCTN3,RAB6B,DCTN1,ACTR10,BICD2,ACTR1A,DCTN2,PAFAH1B1,DYNC1I2,PAFAH1B3,DYNC1H1,DYNC1I1,DCTN4,DCTN5,RAB6A,DYNC1LI2
NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION%REACTOME DATABASE ID RELEASE 65%112314	NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION%REACTOME DATABASE ID RELEASE 65%112314	Details	150	0.555162353628965	2.01370734764489	0.000647668393782383	0.0217364207960557	0	14736	CACNG4,PRKACA,NCALD,CAMK2A,ADCY6,GRIA3,NBEA,DLG4,ARHGEF9,LRRC7,ADCY5,TSPAN7,GNB3,GRIK5,HRAS,EPB41L1,GNG3,CACNG8,GNB1,APBA1,CAMK1,GNG2,GABRA3,GRIA1,GRIA2,LIN7B,CAMK4,CHRNA4,GIT1,CAMK2B,PICK1,KCNJ3,PPM1E,PDPK1,CASK,RPS6KA2,GABRA2,MAPK3,SRC,GLRB,GNB2,CHRNB2,KCNJ9,GLRA2,GRIK3,GRIP1,RASGRF1,CACNG2,NSF,GRIK2,GABRG2,GABBR2,CALM1,PRKAR2A,PRKAR1B,GABBR1,GNG7,GABRB2,NRGN,CAMK2D,GRIN3A,GRIP2,KCNJ5,PRKACB,GRIN1,KCNJ4,ADCY9,GNG4,DLG2,GNAL,GNAI1,MAPK1,PRKCG,PRKCA,PRKAR1A,PRKAR2B,GABRA4,PRKCB
CA-DEPENDENT EVENTS%REACTOME%R-HSA-111996.3	CA-DEPENDENT EVENTS%REACTOME%R-HSA-111996.3	Details	35	0.567322014305231	1.66282887668208	0.0053639846743295	0.0328212098834816	0	14640	PRKACA,CAMK2A,ADCY6,NBEA,ADCY5,CAMK4,CAMK2B,PDE1B,CALM1,PRKAR2A,PRKAR1B,PDE1C,PDE1A,CAMK2D,PRKACB,ADCY9,MAPK1,GRK2,PRKCG,PRKCA,PRKAR1A,PRKAR2B
