NAME	description	GSdetails	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
NEURONAL SYSTEM%REACTOME%R-HSA-112316.9	NEURONAL SYSTEM%REACTOME%R-HSA-112316.9	Details	327	0.398339280559689	1.55856581186754	0.000636942675159236	0.0187157724653365	0	14783	ABAT,PRKACA,KCNC3,CACNG4,NCALD,NLGN3,TSPOAP1,SLITRK5,DBNL,ADCY6,SYT9,GNB3,KCNB1,LRRC4B,ALDH2,SHANK3,GRIA3,NLGN2,KCND3,PTPRD,SLITRK1,DNAJC5,KCNN3,NBEA,GRIK5,FLOT1,CAMK2A,HRAS,KCNK10,GABRA3,HOMER3,PPM1F,GLRB,GNB2,DLG4,MAPK3,ARHGEF9,VAMP2,GIT1,SHANK1,KCNJ4,PRKCG,CAMK1,TSPAN7,GNG3,KCNA5,ALDH5A1,LIN7B,PICK1,NRXN2,CAMK2D,SNAP25,CASK,PTPRS,KCNJ2,LRFN3,GNG7,KCNAB2,ADCY5,KCNAB3,LRRC7,GRIN3B,KCNH2,APBA1,KCNJ8,EPB41L3,EPB41L1,ADCY9,LRFN1,CACNG8,ARL6IP5,PRKAR1A,CACNA2D3,DLGAP4,KCNF1,PDPK1,APBA2,RAB3A,MAPK1,PPFIA2,SLC18A3,GNG2,GRIK1,CACNB3,CHRNA4,STX1A,PLCB1,PRKAR2A,KCNK13,SLC1A6,KCNJ11,LRRTM2,RPS6KA2,HCN3,GNB1,KCNJ3,GRIA2,KCNK3,SRC,IL1RAPL2,GLUL,SLC1A2,STXBP1,RPS6KA3,SLITRK6,GABRA2,SHARPIN,RIMS1,NRXN3,SLITRK3,KCNAB1,AP2A1,GRIN3A,EPB41L5,CPLX1,GJD2,KCNJ9,PRKAG1,CAMK2B,CAMK4,CACNB1,SYT10,PPM1E,KCNJ14,GRIA1,SYT1,GLRA2,MDM2,CACNG2,MAOA,GNAI1,GRM1,CHRNB2,GRIP1,SLITRK4,NLGN1,SYN1,KCNJ5,KCNC1,LRRTM4,KCNK18,KCNH7,CACNA2D2
VESICLE-MEDIATED TRANSPORT%REACTOME DATABASE ID RELEASE 65%5653656	VESICLE-MEDIATED TRANSPORT%REACTOME DATABASE ID RELEASE 65%5653656	Details	581	0.344816768446622	1.41130440302981	0.00117855038302887	0.0187157724653365	0	14787	DENND2A,AP1M1,DENND6B,MAN2A2,AGPAT3,GBF1,EXOC7,SYT11,RIN2,DENND5B,KIF3B,GABARAP,DCTN3,CNIH2,KIF26B,CUX1,DCTN1,USE1,RABGAP1,NAA38,SYT9,CYTH2,COG7,AP2A2,SNAP91,GOLGA2,SEC16A,CYTH3,STON2,AMPH,MVB12B,GDI1,EXOC3,KIF21A,RAB6B,RAB5B,SYS1,AKT1,RGP1,CSNK1D,ARFGAP3,COPZ1,RAB36,KIFAP3,VPS37D,SNAP29,TMEM115,TBC1D10B,TBC1D20,KLC4,GORASP1,SNAPIN,CHMP4B,CLTB,TBC1D13,SCARB2,KLC2,TRAPPC1,VPS28,CHMP6,COPG1,OCRL,TSC2,RAB5C,AKT2,STX5,ARFIP2,STX18,AKT3,TRAPPC3,SEC24C,CD59,VAMP2,GOLGA1,LRP2,GALNT2,RAB9B,OPTN,COPZ2,CHMP3,BICD2,TRAPPC9,GABARAPL2,RALGAPA2,KIF27,COG4,GNS,GGA1,DCTN2,DENND1A,RAB3IL1,HGS,BIN1,VPS53,HBEGF,NAPA,COPA,CLVS1,KIF3A,GOLGB1,COG1,ACTR10,WNT5A,KIFC2,AAK1,KIF9,RAB11B,ARF1,AP4M1,CHMP5,LRP1,SBF1,RAB7A,TSC1,SGIP1,DTNBP1,NBAS,HPS4,SPTAN1,MAP1LC3B,SNF8,TRAPPC5,RAB3A,CYTH1,SYNJ1,SLC18A3,FOLR1,KIF1A,DAB2,DENND4A,F5,RABEP1,EGFR,LMAN2L,ARFRP1,COG6,TBC1D14,RALGAPB,RAB32,GAK,PIP5K1C,SEC13,LNPEP,VPS52,STX4,HIP1R,UBQLN2,DNAJC6,EXOC6,UBAP1,MASP1,KIF19,EPN1,TRAPPC12,TMF1,RAB30,SAR1B,TBC1D17,KIF21B,KLC1,BLOC1S4,ARFGAP1,PPP6R1,PAFAH1B3,UBC,RAB3GAP2,PLA2G6,DNM3,TPD52L1,DNM1,CHRM2,RAB33A,ACTR1A,STAM2,DVL2,AP1B1,AP2A1,SEC23A,COPB2,SCARF1,GJD2,ALS2,SEC22C,PRKAG1,DENND1B,COPS7A,KIF5C,DCTN4,COLEC12
NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION%REACTOME DATABASE ID RELEASE 65%112314	NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION%REACTOME DATABASE ID RELEASE 65%112314	Details	150	0.415866639520809	1.51090227510122	0.000695410292072323	0.0187157724653365	0	14729	PRKACA,CACNG4,NCALD,ADCY6,GNB3,GRIA3,NBEA,GRIK5,CAMK2A,HRAS,GABRA3,PPM1F,GLRB,GNB2,DLG4,MAPK3,ARHGEF9,GIT1,KCNJ4,PRKCG,CAMK1,TSPAN7,GNG3,LIN7B,PICK1,CAMK2D,CASK,KCNJ2,GNG7,ADCY5,LRRC7,GRIN3B,APBA1,EPB41L1,ADCY9,CACNG8,PRKAR1A,PDPK1,MAPK1,GNG2,GRIK1,CHRNA4,PLCB1,PRKAR2A,RPS6KA2,GNB1,KCNJ3,GRIA2,SRC,RPS6KA3,GABRA2,AP2A1,GRIN3A,KCNJ9,PRKAG1,CAMK2B,CAMK4,PPM1E,GRIA1,GLRA2,MDM2,CACNG2,GNAI1,CHRNB2,GRIP1,KCNJ5
TRANSPORT TO THE GOLGI AND SUBSEQUENT MODIFICATION%REACTOME DATABASE ID RELEASE 65%948021	TRANSPORT TO THE GOLGI AND SUBSEQUENT MODIFICATION%REACTOME DATABASE ID RELEASE 65%948021	Details	151	0.419387796704206	1.52290314109832	0.00069589422407794	0.0187157724653365	0	14745	MAN2A2,GBF1,MGAT3,DCTN3,CNIH2,DCTN1,COG7,GOLGA2,SEC16A,CSNK1D,ARFGAP3,COPZ1,TMEM115,TBC1D20,GORASP1,TRAPPC1,COPG1,STX5,TRAPPC3,SEC24C,CD59,COPZ2,TRAPPC9,COG4,MGAT4B,DCTN2,ST8SIA2,NAPA,COPA,B4GALT3,GOLGB1,COG1,ACTR10,ARF1,SPTAN1,FUCA1,TRAPPC5,MGAT4A,FOLR1,F5,LMAN2L,COG6,SEC13,MGAT5
WNT LIGAND BIOGENESIS AND TRAFFICKING%REACTOME DATABASE ID RELEASE 65%3238698	WNT LIGAND BIOGENESIS AND TRAFFICKING%REACTOME DATABASE ID RELEASE 65%3238698	Details	26	0.606681701765232	1.62460879571212	0.0062402496099844	0.0453429248281042	0	14014	WNT5B,WLS,WNT9A,WNT5A,WNT3A,VPS35,WNT11,WNT8B,WNT2B,WNT4,WNT7B,WNT7A,PORCN,WNT10A,WNT1,WNT10B
AMINO ACIDS REGULATE MTORC1%REACTOME DATABASE ID RELEASE 65%9639288	AMINO ACIDS REGULATE MTORC1%REACTOME DATABASE ID RELEASE 65%9639288	Details	51	0.563976375426775	1.73946874143792	0.00151860288534548	0.0187157724653365	0	14690	ATP6V0D1,SZT2,RRAGB,ATP6V1G2,ATP6V1F,ATP6V0C,RPTOR,RRAGD,FLCN,ATP6V0B,ATP6V0E2,RRAGA,WDR24,LAMTOR3,NPRL3,SESN2,ATP6V1D,BMT2,ATP6V1B2,KPTN,SEC13,NPRL2,LAMTOR2
RAB REGULATION OF TRAFFICKING%REACTOME%R-HSA-9007101.4	RAB REGULATION OF TRAFFICKING%REACTOME%R-HSA-9007101.4	Details	112	0.47624106446924	1.66340653483275	0.000722021660649819	0.0187157724653365	0	14787	DENND2A,DENND6B,RIN2,DENND5B,GABARAP,RABGAP1,GDI1,RAB6B,RAB5B,AKT1,RGP1,TBC1D10B,TBC1D20,TBC1D13,TRAPPC1,TSC2,RAB5C,AKT2,AKT3,TRAPPC3,RAB9B,OPTN,TRAPPC9,GABARAPL2,GGA1,DENND1A,RAB3IL1,RAB11B,SBF1,RAB7A,TSC1,HPS4,MAP1LC3B,TRAPPC5,RAB3A,DENND4A,RABEP1,TBC1D14,RAB32
ORGANELLE BIOGENESIS AND MAINTENANCE%REACTOME%R-HSA-1852241.7	ORGANELLE BIOGENESIS AND MAINTENANCE%REACTOME%R-HSA-1852241.7	Details	242	0.379037518722851	1.44570992709226	0.00198412698412698	0.0199941399780886	0	14785	IFT140,HDAC6,PRKACA,SMARCD3,GBF1,CRTC3,EXOC7,NCOA6,KIF3B,DCTN3,IFT22,IFT20,SIRT3,IFT43,ODF2,ACSS2,CLUAP1,BBS1,CEP164,EXOC3,IFT172,CEP41,CEP89,IFT57,TCTN2,TCTN1,CSNK1D,KIFAP3,TUBA1A,WDR19,B9D2,IFT46,BBS5,MARK4,IFT81,MAPK11,CNGB1,NCOA1,CEP250,IFT88,CETN2,ATAT1,LZTFL1,DYNC2LI1,FBF1,ARL3,PPARGC1A,DCTN2,C2CD3,DYNLRB2,CREBBP,NPHP1,INPP5E,KIF3A,NPHP4,CHD9,AKAP9,CRTC1,SIRT4,PPARA,SDCCAG8,ARL13B,CLASP1,MKS1,BBS2,TTBK2,TTC8,DYNLRB1,TBL1X,TRAF3IP1,BBS12,RP2,HELZ2,APOOL,IFT27,ASAP1,EXOC6,RAB11FIP3,SFI1
NCAM SIGNALING FOR NEURITE OUT-GROWTH%REACTOME%R-HSA-375165.5	NCAM SIGNALING FOR NEURITE OUT-GROWTH%REACTOME%R-HSA-375165.5	Details	47	0.539614541668132	1.63200362504505	0.00453514739229025	0.0356341118007487	0	13821	GFRA1,HRAS,MAPK3,CACNA1H,CACNA1C,COL6A1,PRNP,NCAM1,ST8SIA2,PTPRA,NCAN,SPTAN1,MAPK1,CACNA1G,CACNB3,COL9A2,FYN,CNTN2,AGRN,PSPN,COL4A5,GFRA2,CACNB1
INTRAFLAGELLAR TRANSPORT%REACTOME DATABASE ID RELEASE 65%5620924	INTRAFLAGELLAR TRANSPORT%REACTOME DATABASE ID RELEASE 65%5620924	Details	31	0.713866858916284	1.97833001941909	0.00078003120124805	0.0187157724653365	0	14785	IFT140,KIF3B,IFT22,IFT20,IFT43,CLUAP1,IFT172,IFT57,KIFAP3,WDR19,IFT46,IFT81,IFT88,DYNC2LI1,DYNLRB2,KIF3A
ASSEMBLY AND CELL SURFACE PRESENTATION OF NMDA RECEPTORS%REACTOME DATABASE ID RELEASE 65%9609736	ASSEMBLY AND CELL SURFACE PRESENTATION OF NMDA RECEPTORS%REACTOME DATABASE ID RELEASE 65%9609736	Details	20	0.676273966312647	1.69997460128704	0.00316706254948535	0.0274520092701911	0	13873	NBEA,CAMK2A,DLG4,LIN7B,CAMK2D,CASK,LRRC7,GRIN3B,APBA1
INSULIN RECEPTOR RECYCLING%REACTOME DATABASE ID RELEASE 65%77387	INSULIN RECEPTOR RECYCLING%REACTOME DATABASE ID RELEASE 65%77387	Details	26	0.623190610122488	1.66881734468725	0.0031201248049922	0.0273195865073097	0	14699	ATP6AP1,ATP6V0D1,ATP6V0A1,ATP6V1G2,ATP6V1F,ATP6V0C,ATP6V0B,ATP6V0E2,ATP6V1D,ATP6V1B2
ER TO GOLGI ANTEROGRADE TRANSPORT%REACTOME DATABASE ID RELEASE 65%199977	ER TO GOLGI ANTEROGRADE TRANSPORT%REACTOME DATABASE ID RELEASE 65%199977	Details	123	0.444219131764927	1.56656936060465	0.00143884892086331	0.0187157724653365	0	14693	GBF1,DCTN3,CNIH2,DCTN1,COG7,GOLGA2,SEC16A,CSNK1D,ARFGAP3,COPZ1,TMEM115,TBC1D20,GORASP1,TRAPPC1,COPG1,STX5,TRAPPC3,SEC24C,CD59,COPZ2,TRAPPC9,COG4,DCTN2,NAPA,COPA,GOLGB1,COG1,ACTR10,ARF1,SPTAN1,TRAPPC5,FOLR1,F5,LMAN2L,COG6,SEC13,SAR1B,ARFGAP1,PPP6R1,ACTR1A,SEC23A,COPB2,SEC22C,DCTN4,MCFD2,GRIA1,PREB,SEC31A,COL7A1,COG5,KDELR1,COG2,TFG,KDELR2,ANK2,MIA3,SPTBN2,COG3,SEC24B,DYNC1H1,TMED9,SPTBN4
SIGNALING BY NTRKS%REACTOME DATABASE ID RELEASE 65%166520	SIGNALING BY NTRKS%REACTOME DATABASE ID RELEASE 65%166520	Details	125	0.436296328664769	1.54250132986901	0.00143988480921526	0.0187157724653365	0	14681	DUSP3,DNAL4,CDK5,AP2A2,JUND,RALGDS,DOCK3,NTRK2,SHC2,HRAS,NAB2,MAPK11,PTPRO,MAPK3,RALB,ID4,KIDINS220,VRK3,PTPRS,SHC3,NTF4,IRS1,FRS3,PIK3R2,MAP2K2,ID2,MAPK1,ADCYAP1,CDK5R2,RRAD,MAPKAPK2,RPS6KA2,CDK5R1,PIK3R1,PLCG1,FURIN,DUSP4,SRC,NTF3,RPS6KA3,DNM3,DNM1,RAPGEF1,AP2A1,RIT1,ASCL1,MAPK12,IRS2,MEF2C,ID3,CHD4,JUNB
CILIUM ASSEMBLY%REACTOME%R-HSA-5617833.5	CILIUM ASSEMBLY%REACTOME%R-HSA-5617833.5	Details	170	0.451734680662646	1.66433494784708	0.000692041522491349	0.0187157724653365	0	14785	IFT140,HDAC6,PRKACA,GBF1,EXOC7,KIF3B,DCTN3,IFT22,IFT20,IFT43,ODF2,CLUAP1,BBS1,CEP164,EXOC3,IFT172,CEP41,CEP89,IFT57,TCTN2,TCTN1,CSNK1D,KIFAP3,TUBA1A,WDR19,B9D2,IFT46,BBS5,MARK4,IFT81,CNGB1,CEP250,IFT88,CETN2,ATAT1,LZTFL1,DYNC2LI1,FBF1,ARL3,DCTN2,C2CD3,DYNLRB2,NPHP1,INPP5E,KIF3A,NPHP4,AKAP9,SDCCAG8,ARL13B,CLASP1,MKS1,BBS2,TTBK2,TTC8,DYNLRB1,TRAF3IP1,BBS12,RP2,IFT27,ASAP1,EXOC6,RAB11FIP3,SFI1
RAB GEFS EXCHANGE GTP FOR GDP ON RABS%REACTOME DATABASE ID RELEASE 65%8876198	RAB GEFS EXCHANGE GTP FOR GDP ON RABS%REACTOME DATABASE ID RELEASE 65%8876198	Details	82	0.460644450870841	1.53467702782898	0.00367376928728876	0.0301710880430604	0	14787	DENND2A,DENND6B,RIN2,DENND5B,GDI1,RAB6B,RAB5B,AKT1,RGP1,TRAPPC1,RAB5C,AKT2,AKT3,TRAPPC3,RAB9B,TRAPPC9,DENND1A,RAB3IL1,SBF1,RAB7A,HPS4,TRAPPC5,RAB3A,DENND4A
PROTEIN-PROTEIN INTERACTIONS AT SYNAPSES%REACTOME%R-HSA-6794362.6	PROTEIN-PROTEIN INTERACTIONS AT SYNAPSES%REACTOME%R-HSA-6794362.6	Details	82	0.499839257354374	1.66525793248714	0.000734753857457752	0.0187157724653365	0	14578	NLGN3,SLITRK5,DBNL,SYT9,LRRC4B,SHANK3,GRIA3,NLGN2,PTPRD,SLITRK1,FLOT1,HOMER3,DLG4,SHANK1,LIN7B,NRXN2,CASK,PTPRS,LRFN3,APBA1,EPB41L3,EPB41L1,LRFN1,DLGAP4,APBA2,PPFIA2,STX1A,LRRTM2,IL1RAPL2,STXBP1,SLITRK6,SHARPIN,NRXN3,SLITRK3,EPB41L5,SYT10,GRIA1,SYT1,GRM1,SLITRK4,NLGN1,LRRTM4
TRAFFICKING OF AMPA RECEPTORS%REACTOME%R-HSA-399719.3	TRAFFICKING OF AMPA RECEPTORS%REACTOME%R-HSA-399719.3	Details	26	0.605564080620461	1.62161596250685	0.0062402496099844	0.0453429248281042	0	14702	CACNG4,GRIA3,CAMK2A,DLG4,PRKCG,TSPAN7,PICK1,CAMK2D,EPB41L1,CACNG8,GRIA2,AP2A1,CAMK2B,GRIA1,MDM2,CACNG2,GRIP1,PRKCA,GRIP2
CILIOPATHIES%WIKIPATHWAYS_20240210%WP4803%HOMO SAPIENS	CILIOPATHIES%WIKIPATHWAYS_20240210%WP4803%HOMO SAPIENS	Details	133	0.551825573849091	1.97303936138675	0.000708215297450425	0.0187157724653365	0	14785	IFT140,CEP19,SUFU,CCDC103,CCDC40,IFT43,ADCY6,NME9,CFAP53,CLUAP1,BBS1,ZNF423,CEP164,IFT172,CEP41,ARL2BP,IFT57,TCTN2,RSPH3,RSPH9,TCTN1,EFHC1,TMEM107,HYDIN,B9D2,BBS5,ZMYND10,FLCN,UNC119,IFT81,OCRL,CNGB1,DRC1,INVS,LZTFL1,DYNC2LI1,DNAAF3,ARL3,CCNO,GPR161,TMEM231,C2CD3,KIAA0753,DNAI1,NPHP1,DNAH6,RSPH1,INPP5E,CFAP52,MCIDAS,TMEM17,CEP104,SDCCAG8,ARL13B,SPAG1,MKS1,BBS2,DNAJB13,TRIM32,TTC8,MAK,CRX,TRAF3IP1,BBS12,RP2,CCDC28B,DNAI2,DCDC2,IFT27,NME7,TMEM67,TMEM138,ANKS3,PKD1,AK7,BBIP1,CCDC39,KIF7,DNAL1,NEK9,CEP290,ZIC2,CC2D2A,TCTN3,SMO,TUB,NPHP3,ARL6
BARDET BIEDL SYNDROME%WIKIPATHWAYS_20240210%WP5234%HOMO SAPIENS	BARDET BIEDL SYNDROME%WIKIPATHWAYS_20240210%WP5234%HOMO SAPIENS	Details	70	0.568812148575849	1.85527709849045	0.000737463126843658	0.0187157724653365	0	14785	IFT140,SUFU,IFT43,CLUAP1,BBS1,CEP164,IFT172,CEP41,IFT57,EFHC1,TMEM107,BBS5,FLCN,IFT81,OCRL,CNGB1,INVS,FUZ,LZTFL1,DYNC2LI1,ARL3,SCAPER,GPR161,INPP5E,CEP104,SDCCAG8,ARL13B,MKS1,BBS2,TRIM32,TTC8,MAK,CRX,TRAF3IP1,BBS12,RP2,DCDC2,IFT27,TMEM67,PKD1,BBIP1,KIF7,CEP290,ZIC2,EFHC2,SMO,NPHP3,ARL6
