NAME	description	GSdetails	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
GLUTAMATE BINDING, ACTIVATION OF AMPA RECEPTORS AND SYNAPTIC PLASTICITY%REACTOME DATABASE ID RELEASE 65%399721	GLUTAMATE BINDING, ACTIVATION OF AMPA RECEPTORS AND SYNAPTIC PLASTICITY%REACTOME DATABASE ID RELEASE 65%399721	Details	26	0.651828617656624	1.69992681778926	0.00133600534402138	0.0468354811513911	0	14735	CACNG4,CAMK2A,TSPAN7,EPB41L1,DLG4,CACNG8,PICK1,GRIA3,CAMK2B,GRIA2,GRIA1,CACNG2,NSF,CAMK2D,PRKCG,GRIA4,GRIP2
TRANSMISSION ACROSS CHEMICAL SYNAPSES%REACTOME DATABASE ID RELEASE 65%112315	TRANSMISSION ACROSS CHEMICAL SYNAPSES%REACTOME DATABASE ID RELEASE 65%112315	Details	206	0.535445354180273	1.80563211732904	0.000518134715025907	0.032426516572858	0	14787	ABAT,PRKACA,CACNG4,NCALD,TSPOAP1,ADCY6,GNB3,DNAJC5,GRIK5,CAMK2A,TSPAN7,HRAS,GNG3,EPB41L1,DLG4,VAMP2,APBA1,SNAP25,GNB2,ARHGEF9,GABRA3,RIMS1,CACNG8,CACNB3,PICK1,GIT1,ADCY5,GRIA3,GNG2,PDPK1,SLC1A6,STX1A,SRC,CASK,RAB3A,CACNB1,PPM1F,LRRC7,ALDH2,LIN7B,CAMK2B,CAMK1,NBEA,GRIN3A,KCNJ9,GRIA2,SYN1,CHRNA4,GRIA1,GLRA2,RPS6KA2,ACHE,GLRB,CACNA1E,PPFIA2,MAPK3,SLC1A2,GNB1,CHRNB2,ADCY9,CACNG2,ARL6IP5,ALDH5A1,SLC18A3,SYT1,CPLX1,KCNJ4,SLC32A1,KCNJ3,PRKAR2A,SYN2,KCNJ2,CALM1,CACNA1A,PRKAR1B,PPM1E,NSF,GNG7,CAMK2D,GABRA2,PRKACB,CACNA2D3,GABRG2,NRG1,PRKCG,GRIK3,GAD1,GAD2,PRKAR1A,GABRB2,GABBR2,GRIA4,PPFIA3,GRIN1,GRIK2,GRIP2,PRKAB1,GNAI1,GRIK1,SLC6A1,GNB5
SIGNALING BY NTRK1 (TRKA)%REACTOME DATABASE ID RELEASE 65%187037	SIGNALING BY NTRK1 (TRKA)%REACTOME DATABASE ID RELEASE 65%187037	Details	108	0.48824680339725	1.56476113049535	0.00109829763866008	0.046615121819653	0	14596	DUSP3,DNAL4,RALGDS,JUND,AP2A2,HRAS,SHC3,KIDINS220,CDK5,MAPK11,SHC2,CDK5R2,ADCYAP1,DUSP4,NTRK2,CDK5R1,VGF,RPS6KA2,ID4,MAPK3,DNM1,RAPGEF1,RRAD,DNM3,PLCG1,MEF2C,PIK3R1,MAPK12,MEF2D,NAB2,RALB,VRK3,ASCL1,PIK3R2,IRS1,CHD4,IRS2
NEURONAL SYSTEM%REACTOME%R-HSA-112316.9	NEURONAL SYSTEM%REACTOME%R-HSA-112316.9	Details	327	0.511207495297798	1.76650973023886	0.000507356671740233	0.032426516572858	0	14787	ABAT,PRKACA,CACNG4,NCALD,NLGN3,KCNC3,TSPOAP1,KCNB1,DBNL,ADCY6,SLITRK5,GNB3,KCND3,LRRC4B,SHANK3,DNAJC5,GRIK5,NLGN2,SYT9,SLITRK1,CAMK2A,TSPAN7,HRAS,GNG3,EPB41L1,SHANK1,DLG4,VAMP2,APBA1,SNAP25,GNB2,NRXN2,ARHGEF9,PTPRD,KCNAB2,KCNH2,GABRA3,PTPRS,RIMS1,CACNG8,CACNB3,HOMER3,PICK1,GIT1,ADCY5,GRIA3,DLGAP4,GNG2,APBA2,PDPK1,SLC1A6,STX1A,KCNK3,SRC,LRFN3,CASK,RAB3A,CACNB1,KCNK10,FLOT1,PPM1F,LRRC7,HCN3,ALDH2,LIN7B,LRRTM2,CAMK2B,CAMK1,NBEA,KCNC1,STXBP1,GRIN3A,KCNJ9,KCNJ14,LRFN1,GRIA2,SYN1,CHRNA4,GRIA1,GLRA2,KCNA5,RPS6KA2,ACHE,KCNK9,GLRB,CACNA1E,PPFIA2,MAPK3,SLC1A2,KCNF1,KCNA3,GNB1,KCNAB3,CHRNB2,ADCY9,CACNG2,ARL6IP5,ALDH5A1,NRXN3,SLC18A3,SYT1,CPLX1,KCNN3,SLITRK3,KCNJ4,SLC32A1,KCNJ3,PRKAR2A,SYN2,KCNJ2,CALM1,CACNA1A,PRKAR1B,PPM1E,NSF,GNG7,CAMK2D,GABRA2,BEGAIN,KCNC2,HCN2,PRKACB,CACNA2D3,GABRG2,NRG1,PRKCG,GRIK3,KCNH7,KCNB2,ABCC8,GRM5,GAD1,DLGAP3,GAD2,PRKAR1A,KCNJ8,GABRB2,LRRTM4,GABBR2,GRIA4,PPFIA3,KCNQ2,SYT7,GRIN1,GRIK2,KCNA2,GRIP2,PRKAB1,GJD2,GNAI1,GRIK1,SLC6A1,GNB5,KCNK13,NRXN1,EPB41L3,MAPK1,PANX2,GRIP1,CACNA2D2,CACNB2,LRRTM3
VESICLE-MEDIATED TRANSPORT%REACTOME DATABASE ID RELEASE 65%5653656	VESICLE-MEDIATED TRANSPORT%REACTOME DATABASE ID RELEASE 65%5653656	Details	581	0.40000070613705	1.40886157455432	0.00050125313283208	0.032426516572858	0	14789	DENND2A,AP1M1,DENND6B,MAN2A2,AGPAT3,SYT11,EXOC7,GBF1,CNIH2,DCTN3,KIF3B,RIN2,DENND5B,SNAP91,GABARAP,RAB6B,MVB12B,KIF26B,GDI1,AMPH,USE1,DCTN1,CYTH3,VPS37D,KLC4,CLTB,KIFAP3,CUX1,SYT9,AP2A2,KLC2,KIF21A,SEC16A,RGP1,VAMP2,TBC1D10B,NAA38,RAB9B,GORASP1,TBC1D13,CYTH2,GOLGA2,BIN1,CSNK1D,COG7,RABGAP1,SEC24C,TBC1D20,OPTN,VPS28,TMEM115,TRAPPC1,CHMP4B,AAK1,RAB36,RAB5B,TSC2,SYS1,CLVS1,AKT1,STON2,BICD2,RAB5C,RALGAPA2,HIP1R,ARFGAP3,CYTH1,EXOC3,SCARB2,GABARAPL2,SGIP1,SNAP29,TRAPPC3,RAB3A,CHMP6,SYNJ1,VPS53,AKT2,KIF21B,DENND1A,TSC1,DNAJC6,AKT3,SPTAN1,KIF3A,SNAPIN,RAB33A,MAP1LC3B,KLC1,DTNBP1,ARFIP2,CHMP3,HGS,COPZ1,UBQLN2,RAB11B,GRIA1,KIF1A,COPZ2,NAPA,DNM1,KIF5C,KIF5A,PIP5K1C,COG4,PAFAH1B3,TBC1D24,GGA1,OCRL,GOLGA1,SLC18A3,COG1,ACTR10,CD59,SYT1,LRP1,DNM3,HBEGF,ARFRP1,UBAP1,TBC1D14,LRP2,SBF1,HPX,KIF3C,RABEP1,KIFC2,TBC1D25,CLVS2,MON1A,RAB30,PPP6R1,SPTBN4,SPTBN2,STX18,GCC1,UBC,GALNT2,COL7A1,NAPB,COPG1,AP4M1,BLOC1S4,CALM1,MYO5A,GNS,CHMP7,ACTR1A,RAB7A,ANK2,NSF,RAB3IL1,ARF1,GRK2,PAFAH1B1,TRAPPC9,GAK,KIF9,CHMP5,TRAPPC5,STX5,VPS4A,EPN1,KIF1B,KIF27,SEC13,WNT5A,TRAPPC12,DCTN2,STAM2,FNBP1,DYNC1I2,GOLGB1,TBC1D17,RALGAPB,MON1B,DENND4B,APP,VPS37B,F5,FCHO1,GGA3,DCTN4,NECAP1,DAB2,FOLR1,COG3,PRKAB1,TBC1D2,AP1G2,DENND4A,ANK3,GJD2,COPA,NBAS,ARFGAP1,CHRM2,HPS4,DYNC1H1,EGFR,LMAN2L,AP4B1,BLOC1S3,VTI1A,DCTN5,YKT6
NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION%REACTOME DATABASE ID RELEASE 65%112314	NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION%REACTOME DATABASE ID RELEASE 65%112314	Details	150	0.52702756767467	1.73609632276499	0.000533049040511727	0.032426516572858	0	14738	PRKACA,CACNG4,NCALD,ADCY6,GNB3,GRIK5,CAMK2A,TSPAN7,HRAS,GNG3,EPB41L1,DLG4,APBA1,GNB2,ARHGEF9,GABRA3,CACNG8,PICK1,GIT1,ADCY5,GRIA3,GNG2,PDPK1,SRC,CASK,PPM1F,LRRC7,LIN7B,CAMK2B,CAMK1,NBEA,GRIN3A,KCNJ9,GRIA2,CHRNA4,GRIA1,GLRA2,RPS6KA2,GLRB,MAPK3,GNB1,CHRNB2,ADCY9,CACNG2,KCNJ4,KCNJ3,PRKAR2A,KCNJ2,CALM1,PRKAR1B,PPM1E,NSF,GNG7,CAMK2D,GABRA2,PRKACB,GABRG2,NRG1,PRKCG,GRIK3,PRKAR1A,GABRB2,GABBR2,GRIA4,GRIN1,GRIK2,GRIP2,PRKAB1,GNAI1,GRIK1,GNB5
TBC RABGAPS%REACTOME DATABASE ID RELEASE 65%8854214	TBC RABGAPS%REACTOME DATABASE ID RELEASE 65%8854214	Details	41	0.604943677556008	1.69943807250327	0.00126023944549464	0.0468354811513911	0	14566	GABARAP,RAB6B,TBC1D10B,TBC1D13,RABGAP1,TBC1D20,OPTN,RAB5B,TSC2,RAB5C,GABARAPL2,TSC1,RAB33A,MAP1LC3B,RAB11B,TBC1D24,GGA1,TBC1D14,RABEP1,TBC1D25
PHASE 0 - RAPID DEPOLARISATION%REACTOME%R-HSA-5576892.4	PHASE 0 - RAPID DEPOLARISATION%REACTOME%R-HSA-5576892.4	Details	27	0.637910680765678	1.68139421203204	0.00131578947368421	0.0468354811513911	0	14735	CACNG4,CAMK2A,CACNA1C,CACNG7,CACNG8,SCN3B,SCN3A,CACNB1,CAMK2B,FGF14,SCN2A,SCN1A,CALM1,CAMK2D
TRANSFERRIN ENDOCYTOSIS AND RECYCLING%REACTOME DATABASE ID RELEASE 65%917977	TRANSFERRIN ENDOCYTOSIS AND RECYCLING%REACTOME DATABASE ID RELEASE 65%917977	Details	25	0.644714329084381	1.66889756906891	0.00133868808567604	0.0468354811513911	0	14688	ATP6V0D1,ATP6AP1,ATP6V0A1,ATP6V1G2,ATP6V0B,ATP6V0E2,ATP6V0C,ATP6V1F,MCOLN1,ATP6V1B2
TRANSPORT TO THE GOLGI AND SUBSEQUENT MODIFICATION%REACTOME DATABASE ID RELEASE 65%948021	TRANSPORT TO THE GOLGI AND SUBSEQUENT MODIFICATION%REACTOME DATABASE ID RELEASE 65%948021	Details	151	0.449287104058779	1.47986016602753	0.00213106020245072	0.0468354811513911	0	14739	MAN2A2,GBF1,CNIH2,DCTN3,MGAT3,DCTN1,SEC16A,GORASP1,GOLGA2,ST8SIA2,CSNK1D,COG7,SEC24C,TBC1D20,TMEM115,TRAPPC1,ARFGAP3,TRAPPC3,B4GALT3,SPTAN1,COPZ1,GRIA1,MGAT5,COPZ2,NAPA,MGAT4A,COG4,COG1,ACTR10,CD59,PPP6R1,SPTBN4,SPTBN2,COL7A1,NAPB,COPG1,ACTR1A,ANK2,NSF,ARF1,TRAPPC9,TRAPPC5,STX5,SEC13,DCTN2,FUCA1,DYNC1I2,GOLGB1,MGAT1,F5,DCTN4,FOLR1,COG3,ANK3,COPA,ST8SIA3,ARFGAP1,DYNC1H1,MGAT4B,LMAN2L,DCTN5,YKT6,MIA3,TRAPPC10
AMINO ACIDS REGULATE MTORC1%REACTOME DATABASE ID RELEASE 65%9639288	AMINO ACIDS REGULATE MTORC1%REACTOME DATABASE ID RELEASE 65%9639288	Details	51	0.60299589923014	1.75784632023246	0.000613873542050338	0.032426516572858	0	14688	ATP6V0D1,SZT2,ATP6V1G2,RRAGB,ATP6V0B,RRAGA,ATP6V0E2,ATP6V0C,ATP6V1F,RPTOR,ATP6V1B2,NPRL2,FLCN,FNIP2,RRAGD,WDR24,LAMTOR3,ATP6V1D,SESN2,NPRL3,KPTN,SEC13,FNIP1,BMT2,ATP6V1A,ATP6V1H
RAB REGULATION OF TRAFFICKING%REACTOME%R-HSA-9007101.4	RAB REGULATION OF TRAFFICKING%REACTOME%R-HSA-9007101.4	Details	112	0.510314944005618	1.63945815423716	0.000548546352166758	0.032426516572858	0	14789	DENND2A,DENND6B,RIN2,DENND5B,GABARAP,RAB6B,GDI1,RGP1,TBC1D10B,RAB9B,TBC1D13,RABGAP1,TBC1D20,OPTN,TRAPPC1,RAB5B,TSC2,AKT1,RAB5C,GABARAPL2,TRAPPC3,RAB3A,AKT2,DENND1A,TSC1,AKT3,RAB33A,MAP1LC3B,RAB11B,TBC1D24,GGA1,TBC1D14,SBF1,RABEP1,TBC1D25,MON1A,RAB7A,RAB3IL1,TRAPPC9,TRAPPC5,TRAPPC12,TBC1D17,MON1B,DENND4B
DOPAMINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-212676.5	DOPAMINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-212676.5	Details	21	0.741581986897854	1.85669698790974	0.000688231245698555	0.0325302716607064	0	14612	TSPOAP1,VAMP2,APBA1,SNAP25,RIMS1,STX1A,CASK,RAB3A,LIN7B,SYN1,PPFIA2,SYT1,CPLX1,SYN2
CARDIAC CONDUCTION%REACTOME%R-HSA-5576891.4	CARDIAC CONDUCTION%REACTOME%R-HSA-5576891.4	Details	102	0.49475364325416	1.57717668934228	0.00110132158590308	0.046615121819653	0	14738	PRKACA,CACNG4,ORAI2,HIPK2,KCND3,FXYD6,CAMK2A,CACNA1C,CACNG7,KCNH2,DMPK,CACNG8,SLC8A1,STIM1,SCN3B,SCN3A,KCNK3,CACNB1,KCNK10,KAT2B,CAMK2B,FGF14,KCNJ14,ATP2B3,KCNA5,KCNK9,SCN2A,ATP2A1,ATP1A3,KCNIP1,ATP2B2,KCNJ4,SLC8A3,SCN1A,SLC8A2,AKAP9,KCNJ2,CALM1,KCNIP2,CAMK2D
SEROTONIN NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-181429.5	SEROTONIN NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-181429.5	Details	16	0.74575636893518	1.76487425499477	0.00139567341242149	0.0468354811513911	0	14612	TSPOAP1,VAMP2,SNAP25,RIMS1,STX1A,RAB3A,SYN1,PPFIA2,SYT1,CPLX1,SYN2
NCAM SIGNALING FOR NEURITE OUT-GROWTH%REACTOME%R-HSA-375165.5	NCAM SIGNALING FOR NEURITE OUT-GROWTH%REACTOME%R-HSA-375165.5	Details	47	0.590593260571652	1.7035022132234	0.000618429189857761	0.032426516572858	0	14182	HRAS,ST8SIA2,NCAM1,CACNA1C,GFRA1,CACNB3,NCAN,CACNA1G,CACNB1,SPTAN1,FYN,GFRA2,MAPK3,CACNA1H,PSPN,ST8SIA4,SPTBN4,SPTBN2,COL6A1,PRNP
ACETYLCHOLINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-264642.6	ACETYLCHOLINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-264642.6	Details	16	0.743585495312567	1.75973676086533	0.00139567341242149	0.0468354811513911	0	14612	TSPOAP1,VAMP2,SNAP25,RIMS1,STX1A,RAB3A,PPFIA2,SLC18A3,SYT1,CPLX1
INTRAFLAGELLAR TRANSPORT%REACTOME DATABASE ID RELEASE 65%5620924	INTRAFLAGELLAR TRANSPORT%REACTOME DATABASE ID RELEASE 65%5620924	Details	31	0.71259831463965	1.93258500435122	0.000638162093171666	0.032426516572858	0	14758	IFT140,KIF3B,IFT22,IFT20,KIFAP3,IFT43,CLUAP1,IFT46,IFT57,IFT172,KIF3A,WDR19,DYNLRB2,IFT81,DYNLRB1,KIF3C,DYNC2LI1,IFT88
ROS AND RNS PRODUCTION IN PHAGOCYTES%REACTOME%R-HSA-1222556.11	ROS AND RNS PRODUCTION IN PHAGOCYTES%REACTOME%R-HSA-1222556.11	Details	29	0.657163573085435	1.76173522607952	0.000644745325596389	0.032426516572858	0	14688	ATP6V0D1,ATP6V0A1,ATP6V1G2,ATP6V0B,ATP6V0E2,ATP6V0C,ATP6V1F,ATP6V1B2
ASSEMBLY AND CELL SURFACE PRESENTATION OF NMDA RECEPTORS%REACTOME DATABASE ID RELEASE 65%9609736	ASSEMBLY AND CELL SURFACE PRESENTATION OF NMDA RECEPTORS%REACTOME DATABASE ID RELEASE 65%9609736	Details	20	0.698468523956153	1.73336929380519	0.000690131124913734	0.0325302716607064	0	14199	CAMK2A,DLG4,APBA1,CASK,LRRC7,LIN7B,CAMK2B,NBEA,GRIN3A
INSULIN RECEPTOR RECYCLING%REACTOME DATABASE ID RELEASE 65%77387	INSULIN RECEPTOR RECYCLING%REACTOME DATABASE ID RELEASE 65%77387	Details	26	0.67481170410284	1.75986521869278	0.000668002672010688	0.032426516572858	0	14688	ATP6V0D1,ATP6AP1,ATP6V0A1,ATP6V1G2,ATP6V0B,ATP6V0E2,ATP6V0C,ATP6V1F,ATP6V1B2,ATP6V1D,ATP6V1A,ATP6V1H,ATP6V1B1,PTPN1,INSR,ATP6V1G1
NEUREXINS AND NEUROLIGINS%REACTOME%R-HSA-6794361.6	NEUREXINS AND NEUROLIGINS%REACTOME%R-HSA-6794361.6	Details	53	0.559432612714332	1.64465258542787	0.00182481751824818	0.0468354811513911	0	14665	NLGN3,DBNL,SHANK3,NLGN2,SYT9,EPB41L1,SHANK1,DLG4,APBA1,NRXN2,HOMER3,DLGAP4,APBA2,STX1A,CASK,LIN7B,LRRTM2,STXBP1,NRXN3,SYT1,BEGAIN,GRM5,DLGAP3,LRRTM4,SYT7,GRIN1,NRXN1,EPB41L3,LRRTM3,HOMER2,DLG2,SYT10,GRM1
NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-112310.8	NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-112310.8	Details	45	0.607584445381577	1.73784299695085	0.000619578686493185	0.032426516572858	0	14787	ABAT,TSPOAP1,DNAJC5,VAMP2,APBA1,SNAP25,RIMS1,SLC1A6,STX1A,CASK,RAB3A,LIN7B,SYN1,PPFIA2,SLC1A2,ARL6IP5,ALDH5A1,SLC18A3,SYT1,CPLX1,SLC32A1,SYN2
