NAME	description	GSdetails	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
WARBURG EFFECT%SMPDB%SMP0087270	WARBURG EFFECT%SMPDB%SMP0087270	Details	41	-0.637358150944427	-2.13867203788939	0.00240963855421687	0.0468354811513911	0	2172	SLC16A1,GLS2,TKT,SLC1A5,SDHD,TALDO1,IDH1,DLST,MDH1,PGK1,ENO1,GAPDH,GLUD1,SUCLG2,PDHB,ACO1,FH,PDHX,SDHC
SOMITOGENESIS%REACTOME%R-HSA-9824272.2	SOMITOGENESIS%REACTOME%R-HSA-9824272.2	Details	50	-0.600266076876848	-2.11134526937655	0.00266666666666667	0.0468354811513911	0	2955	PSMA2,PSMB8,PSMA5,PSMD1,PSME3,PSMA3,PSMB1,PSMA4,PSMD7,PSMB4,SEM1,PSMD5,PSMA6,PSMD11,PSMA1,PSMB6,PSME1,RBPJ,PSMB9,PSMB5,PSMB2,PSME2,PSMC6,PSMC3,PSMD6,PSMB10,PSMC5,PSMD14,PSMB7
INTERACTIONS OF VPR WITH HOST CELLULAR PROTEINS%REACTOME%R-HSA-176033.4	INTERACTIONS OF VPR WITH HOST CELLULAR PROTEINS%REACTOME%R-HSA-176033.4	Details	32	-0.711194670251147	-2.23689196827192	0.0023094688221709	0.0468354811513911	0	1832	NUP205,SLC25A5,NUP35,HMGA1,NUP88,PSIP1,NDC1,NUP107,NUP37,NUP54,NUP155,NUP43,NUP85,NUP160,NUP50,NUP93,NUP188
TRANSCRIPTIONAL REGULATION OF PLURIPOTENT STEM CELLS%REACTOME DATABASE ID RELEASE 65%452723	TRANSCRIPTIONAL REGULATION OF PLURIPOTENT STEM CELLS%REACTOME DATABASE ID RELEASE 65%452723	Details	19	-0.778763003616574	-2.20489174045231	0.0017636684303351	0.0468354811513911	0	161	POU5F1,EPHA1,ZSCAN10,SALL4,DPPA4,LIN28A
RECOGNITION OF DNA DAMAGE BY PCNA-CONTAINING REPLICATION COMPLEX%REACTOME%R-HSA-110314.5	RECOGNITION OF DNA DAMAGE BY PCNA-CONTAINING REPLICATION COMPLEX%REACTOME%R-HSA-110314.5	Details	30	-0.654827823941659	-2.03286349349488	0.00224215246636771	0.0468354811513911	0	2808	RPA3,RPS27A,POLE2,RAD18,RPA2,DTL,RFC2,RFC4,RFC3,RFC1,RPA1,PCNA,CUL4A,POLD3,USP1,UBA52,RFC5,RBX1
REGULATION OF APOPTOSIS%REACTOME DATABASE ID RELEASE 65%169911	REGULATION OF APOPTOSIS%REACTOME DATABASE ID RELEASE 65%169911	Details	49	-0.651503172746629	-2.26420950899979	0.00273972602739726	0.0468354811513911	0	2955	PSMA2,PSMB8,PSMA5,RPS27A,PSMD1,PSME3,PSMA3,PSMB1,PSMA4,PSMD7,PSMB4,SEM1,PSMD5,PSMA6,PSMD11,PSMA1,PSME4,PSMB6,PSME1,PSMB9,OMA1,PSMB5,UBA52,PSMB2,PSME2,PSMC6,PSMC3,PSMD6,PSMB10,PSMC5,PSMD14,PSMB7
VIRAL MESSENGER RNA SYNTHESIS%REACTOME%R-HSA-168325.6	VIRAL MESSENGER RNA SYNTHESIS%REACTOME%R-HSA-168325.6	Details	39	-0.615400499157411	-2.03632050048778	0.00238095238095238	0.0468354811513911	0	1832	NUP205,NUP35,NUP88,NDC1,NUP107,POLR2D,NUP37,NUP54,NUP155,NUP43,NUP85,NUP160,NUP50,NUP93,GTF2F2,NUP188
SNRNP ASSEMBLY%REACTOME%R-HSA-191859.5	SNRNP ASSEMBLY%REACTOME%R-HSA-191859.5	Details	48	-0.735332129343313	-2.54195932902554	0.00273224043715847	0.0468354811513911	0	2260	NUP205,NUP35,NUP88,GEMIN2,WDR77,SNRPF,SNRPD3,NDC1,NUP107,TGS1,NUP37,NUP54,SNRPE,NUP155,NUP43,SMN2,NUP85,SNRPD1,GEMIN4,NUP160,SNRPG,SNRPB,NUP50,NUP93,NUP188,CLNS1A,PRMT5,NUP133,SNRPD2
POLO-LIKE KINASE MEDIATED EVENTS%REACTOME%R-HSA-156711.4	POLO-LIKE KINASE MEDIATED EVENTS%REACTOME%R-HSA-156711.4	Details	15	-0.70497514389716	-1.89773538955294	0.00171821305841924	0.0468354811513911	0	2411	CDC25A,CDC25C,CCNB1,PLK1,CCNB2,MYBL2,LIN9,CENPF,WEE1,FOXM1
E2F MEDIATED REGULATION OF DNA REPLICATION%REACTOME DATABASE ID RELEASE 65%113510	E2F MEDIATED REGULATION OF DNA REPLICATION%REACTOME DATABASE ID RELEASE 65%113510	Details	22	-0.742885104133517	-2.15733590064407	0.00184842883548983	0.0468354811513911	0	1320	ORC3,ORC2,PPP2R1B,PRIM2,MCM8,PRIM1,ORC6,ORC1,POLA1,POLA2,CCNB1
P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 65%69610	P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 65%69610	Details	49	-0.690217596002145	-2.39875615272684	0.00273972602739726	0.0468354811513911	0	2955	CHEK2,PSMA2,PSMB8,PSMA5,RPS27A,PSMD1,PSME3,PSMA3,CHEK1,PSMB1,PSMA4,PSMD7,CDC25A,PSMB4,SEM1,PSMD5,PSMA6,PSMD11,PSMA1,PSME4,PSMB6,PSME1,PSMB9,PSMB5,UBA52,PSMB2,PSME2,PSMC6,PSMC3,PSMD6,PSMB10,PSMC5,PSMD14,PSMB7
SUMOYLATION OF DNA REPLICATION PROTEINS%REACTOME%R-HSA-4615885.5	SUMOYLATION OF DNA REPLICATION PROTEINS%REACTOME%R-HSA-4615885.5	Details	41	-0.716952837390283	-2.40575410158323	0.00240963855421687	0.0468354811513911	0	2149	NUP205,NUP35,AURKA,NUP88,NDC1,NUP107,NUP37,NUP54,NUP155,NUP43,NUP85,NUP160,CDCA8,NUP50,NUP93,AURKB,SUMO1,SUMO2,NUP188,PCNA,BIRC5,TOP2A,NUP133
REGULATION OF GLUCOKINASE BY GLUCOKINASE REGULATORY PROTEIN%REACTOME DATABASE ID RELEASE 65%170822	REGULATION OF GLUCOKINASE BY GLUCOKINASE REGULATORY PROTEIN%REACTOME DATABASE ID RELEASE 65%170822	Details	26	-0.727496593957381	-2.21702473607082	0.00198019801980198	0.0468354811513911	0	2149	NUP205,NUP35,NUP88,NDC1,NUP107,NUP37,NUP54,NUP155,NUP43,NUP85,NUP160,NUP50,NUP93,NUP188,NUP133
THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME%R-HSA-8852276.4	THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME%R-HSA-8852276.4	Details	57	-0.640616283703436	-2.29750653247309	0.00309597523219814	0.049140708915145	0	2955	PSMA2,PSMB8,PSMA5,RPS27A,PSMD1,PSME3,PSMA3,PSMB1,PSMA4,PSMD7,PSMB4,SEM1,PSMD5,PSMA6,TP53,CCNB1,PSMD11,PLK1,CCNB2,PSMA1,PSME4,PSMB6,CDK1,PSME1,GTSE1,PSMB9,PSMB5,UBA52,PSMB2,PSME2,PSMC6,PSMC3,MAPRE1,PSMD6,PSMB10,PSMC5,PSMD14,PSMB7
GLYOXYLATE METABOLISM AND GLYCINE DEGRADATION%REACTOME%R-HSA-389661.8	GLYOXYLATE METABOLISM AND GLYCINE DEGRADATION%REACTOME%R-HSA-389661.8	Details	25	-0.74605203266751	-2.23933469736501	0.00196850393700787	0.0468354811513911	0	2322	GCSH,GLDC,DHTKD1,DLST,DBT,LIAS,NDUFAB1,PDHB,AMT,DLAT,LIPT1,PDHX,ALDH4A1,GOT2
PCNA-DEPENDENT LONG PATCH BASE EXCISION REPAIR%REACTOME DATABASE ID RELEASE 65%5651801	PCNA-DEPENDENT LONG PATCH BASE EXCISION REPAIR%REACTOME DATABASE ID RELEASE 65%5651801	Details	21	-0.712747204623137	-2.05640429435844	0.00182149362477231	0.0468354811513911	0	1978	RPA3,POLE2,RPA2,RFC2,APEX1,RFC4,RFC3,RFC1,RPA1,PCNA,FEN1,POLD3
TRISTETRAPROLIN (TTP, ZFP36) BINDS AND DESTABILIZES MRNA%REACTOME DATABASE ID RELEASE 65%450513	TRISTETRAPROLIN (TTP, ZFP36) BINDS AND DESTABILIZES MRNA%REACTOME DATABASE ID RELEASE 65%450513	Details	16	-0.741784634723036	-2.02410794928983	0.00175746924428822	0.0468354811513911	0	1668	EXOSC7,EXOSC9,EXOSC3,EXOSC8,DCP2,EXOSC2,EXOSC5,EXOSC1
REGULATION OF RUNX3 EXPRESSION AND ACTIVITY%REACTOME%R-HSA-8941858.3	REGULATION OF RUNX3 EXPRESSION AND ACTIVITY%REACTOME%R-HSA-8941858.3	Details	54	-0.606373552272693	-2.17142281440193	0.00284090909090909	0.0468863033518206	0	2955	PSMA2,PSMB8,PSMA5,RPS27A,PSMD1,PSME3,PSMA3,PSMB1,PSMA4,PSMD7,PSMB4,SEM1,PSMD5,PSMA6,PSMD11,PSMA1,PSMB6,PSME1,PSMB9,PSMB5,UBA52,PSMB2,PSME2,PSMC6,PSMC3,PSMD6,PSMB10,PSMC5,CBFB,PSMD14,PSMB7
DEADENYLATION-DEPENDENT MRNA DECAY%REACTOME DATABASE ID RELEASE 65%429914	DEADENYLATION-DEPENDENT MRNA DECAY%REACTOME DATABASE ID RELEASE 65%429914	Details	50	-0.584719528508754	-2.05666263343135	0.00266666666666667	0.0468354811513911	0	1850	EIF4B,PABPC1,CNOT1,EIF4A1,LSM6,EXOSC7,EXOSC9,EXOSC3,EXOSC8,PARN,DCP2,EXOSC2,EXOSC5,CNOT9,DCPS,EIF4E,LSM3,EXOSC1,LSM2,LSM5
DISEASES OF DNA DOUBLE-STRAND BREAK REPAIR%REACTOME%R-HSA-9675136.4	DISEASES OF DNA DOUBLE-STRAND BREAK REPAIR%REACTOME%R-HSA-9675136.4	Details	39	-0.705664967688525	-2.33499979630766	0.00238095238095238	0.0468354811513911	0	2713	RPA3,DNA2,BLM,RAD51AP1,BRCA2,WRN,EXO1,XRCC2,BRIP1,RPA2,RAD51,RMI2,SEM1,BRCA1,RFC2,MRE11,RFC4,RFC3,BARD1,PALB2,RPA1,NBN,RHNO1,RMI1,ATRIP,TOPBP1,RFC5,RBBP8
DNA STRAND ELONGATION%REACTOME%R-HSA-69190.4	DNA STRAND ELONGATION%REACTOME%R-HSA-69190.4	Details	32	-0.792095608784572	-2.49134643369582	0.0023094688221709	0.0468354811513911	0	2660	RPA3,GINS1,PRIM2,DNA2,MCM8,PRIM1,MCM3,RPA2,POLA1,MCM4,POLA2,MCM6,RFC2,RFC4,RFC3,RFC1,RPA1,GINS4,MCM5,PCNA,CDC45,FEN1,POLD3,GINS3,GINS2,MCM7,RFC5
REV-MEDIATED NUCLEAR EXPORT OF HIV RNA%REACTOME%R-HSA-165054.4	REV-MEDIATED NUCLEAR EXPORT OF HIV RNA%REACTOME%R-HSA-165054.4	Details	30	-0.730701633950436	-2.26840800281456	0.00224215246636771	0.0468354811513911	0	1832	NUP205,NUP35,NUP88,RAN,NDC1,NUP107,NUP37,NUP54,RANBP1,NUP155,NUP43,RCC1,NUP85,NUP160,NUP50,NUP93,NUP188
NUCLEAR IMPORT OF REV PROTEIN%REACTOME%R-HSA-180746.3	NUCLEAR IMPORT OF REV PROTEIN%REACTOME%R-HSA-180746.3	Details	29	-0.765264737880318	-2.35267276063768	0.00221729490022173	0.0468354811513911	0	1832	NPM1,NUP205,NUP35,KPNB1,NUP88,RAN,NDC1,NUP107,NUP37,NUP54,NUP155,NUP43,RCC1,NUP85,NUP160,NUP50,NUP93,NUP188
TRANSPORT OF MATURE MRNAS DERIVED FROM INTRONLESS TRANSCRIPTS%REACTOME%R-HSA-159234.4	TRANSPORT OF MATURE MRNAS DERIVED FROM INTRONLESS TRANSCRIPTS%REACTOME%R-HSA-159234.4	Details	38	-0.635635223284562	-2.08398200614873	0.00239234449760766	0.0468354811513911	0	1832	NUP205,NUP35,NUP88,NDC1,NUP107,CPSF2,CPSF3,NUP37,NUP54,NUP155,NUP43,NUP85,NUP160,SLBP,NUP50,NUP93,EIF4E,NUP188
DEPOSITION OF NEW CENPA-CONTAINING NUCLEOSOMES AT THE CENTROMERE%REACTOME DATABASE ID RELEASE 65%606279	DEPOSITION OF NEW CENPA-CONTAINING NUCLEOSOMES AT THE CENTROMERE%REACTOME DATABASE ID RELEASE 65%606279	Details	28	-0.764943971898605	-2.34606924168411	0.00213675213675214	0.0468354811513911	0	1871	NPM1,MIS18BP1,MIS18A,CENPH,CENPK,RBBP7,CENPW,CENPU,CENPA,CENPN,ITGB3BP,HJURP,CENPQ,OIP5,KNL1,RUVBL1,CENPI,CENPL,CENPO
EXPORT OF VIRAL RIBONUCLEOPROTEINS FROM NUCLEUS%REACTOME%R-HSA-168274.5	EXPORT OF VIRAL RIBONUCLEOPROTEINS FROM NUCLEUS%REACTOME%R-HSA-168274.5	Details	28	-0.713899695018784	-2.189517373376	0.00213675213675214	0.0468354811513911	0	2149	NUP205,NUP35,NUP88,RAN,NDC1,NUP107,NUP37,NUP54,NUP155,NUP43,NUP85,NUP160,NUP50,NUP93,NUP188,NUP133
PRESYNAPTIC PHASE OF HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME DATABASE ID RELEASE 65%5693616	PRESYNAPTIC PHASE OF HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME DATABASE ID RELEASE 65%5693616	Details	38	-0.702555027566591	-2.30338405133135	0.00239234449760766	0.0468354811513911	0	2713	RPA3,DNA2,BLM,BRCA2,WRN,CHEK1,EXO1,XRCC2,BRIP1,RPA2,RAD51,RMI2,SEM1,BRCA1,RFC2,MRE11,RFC4,RFC3,BARD1,RPA1,NBN,RHNO1,RMI1,ATRIP,TOPBP1,RFC5,RBBP8
MEIOTIC RECOMBINATION%REACTOME%R-HSA-912446.4	MEIOTIC RECOMBINATION%REACTOME%R-HSA-912446.4	Details	23	-0.743647390907216	-2.19651963106711	0.00186219739292365	0.0468354811513911	0	1866	RPA3,BLM,BRCA2,RPA2,MND1,RAD51,BRCA1,MRE11,RPA1,NBN,TEX15
RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME DATABASE ID RELEASE 65%72702	RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME DATABASE ID RELEASE 65%72702	Details	56	-0.823974011467041	-2.94620539849291	0.00301204819277108	0.0486778281959005	0	1976	EIF4B,RPS13,EIF2S3,EIF3H,RPS23,EIF2S2,RPS27A,EIF4A1,EIF3A,RPS25,RPS18,RPS26,RPS24,RPSA,RPS12,RPS3A,RPS20,EIF3M,EIF3B,EIF3D,EIF3K,RPS15A,EIF3E,RPS8,RPS7,EIF3L,RPS4X,RPS3,RPS29,EIF4H,RPS6,RPS10,EIF1AX,RPS2,RPS14,RPS9,EIF3C,EIF4E,RPS16,RPS27,RPS5,RPS21
UBIQUITIN MEDIATED DEGRADATION OF PHOSPHORYLATED CDC25A%REACTOME%R-HSA-69601.5	UBIQUITIN MEDIATED DEGRADATION OF PHOSPHORYLATED CDC25A%REACTOME%R-HSA-69601.5	Details	49	-0.690217596002145	-2.39875615272684	0.00273972602739726	0.0468354811513911	0	2955	CHEK2,PSMA2,PSMB8,PSMA5,RPS27A,PSMD1,PSME3,PSMA3,CHEK1,PSMB1,PSMA4,PSMD7,CDC25A,PSMB4,SEM1,PSMD5,PSMA6,PSMD11,PSMA1,PSME4,PSMB6,PSME1,PSMB9,PSMB5,UBA52,PSMB2,PSME2,PSMC6,PSMC3,PSMD6,PSMB10,PSMC5,PSMD14,PSMB7
VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME%R-HSA-180585.3	VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME%R-HSA-180585.3	Details	50	-0.657688905378529	-2.31332139626688	0.00266666666666667	0.0468354811513911	0	2955	PSMA2,PSMB8,PSMA5,RPS27A,PSMD1,PSME3,PSMA3,PSMB1,PSMA4,PSMD7,PSMB4,SEM1,PSMD5,PSMA6,ELOC,PSMD11,PSMA1,PSME4,PSMB6,PSME1,PSMB9,PSMB5,UBA52,PSMB2,PSME2,PSMC6,PSMC3,PSMD6,PSMB10,PSMC5,RBX1,PSMD14,PSMB7
TRANSPORT OF THE SLBP INDEPENDENT MATURE MRNA%REACTOME%R-HSA-159227.4	TRANSPORT OF THE SLBP INDEPENDENT MATURE MRNA%REACTOME%R-HSA-159227.4	Details	30	-0.655823315782954	-2.03595392268596	0.00224215246636771	0.0468354811513911	0	1832	NUP205,NUP35,NUP88,NDC1,NUP107,NUP37,NUP54,NUP155,NUP43,NUP85,NUP160,NUP50,NUP93,EIF4E,NUP188
FBXL7 DOWN-REGULATES AURKA DURING MITOTIC ENTRY AND IN EARLY MITOSIS%REACTOME DATABASE ID RELEASE 65%8854050	FBXL7 DOWN-REGULATES AURKA DURING MITOTIC ENTRY AND IN EARLY MITOSIS%REACTOME DATABASE ID RELEASE 65%8854050	Details	52	-0.656024472335659	-2.34286589200304	0.00274725274725275	0.0468354811513911	0	2955	PSMA2,PSMB8,AURKA,PSMA5,RPS27A,PSMD1,PSME3,PSMA3,PSMB1,PSMA4,PSMD7,PSMB4,SEM1,PSMD5,PSMA6,PSMD11,PSMA1,PSME4,PSMB6,PSME1,PSMB9,PSMB5,UBA52,PSMB2,PSME2,PSMC6,PSMC3,PSMD6,PSMB10,PSMC5,RBX1,PSMD14,PSMB7
INTERACTIONS OF REV WITH HOST CELLULAR PROTEINS%REACTOME%R-HSA-177243.4	INTERACTIONS OF REV WITH HOST CELLULAR PROTEINS%REACTOME%R-HSA-177243.4	Details	32	-0.753213059053168	-2.36905071518404	0.0023094688221709	0.0468354811513911	0	1832	NPM1,NUP205,NUP35,KPNB1,NUP88,RAN,NDC1,NUP107,NUP37,NUP54,RANBP1,NUP155,NUP43,RCC1,NUP85,NUP160,NUP50,NUP93,NUP188
NEP NS2 INTERACTS WITH THE CELLULAR EXPORT MACHINERY%REACTOME%R-HSA-168333.5	NEP NS2 INTERACTS WITH THE CELLULAR EXPORT MACHINERY%REACTOME%R-HSA-168333.5	Details	27	-0.723188561891617	-2.21068130037661	0.0020746887966805	0.0468354811513911	0	2149	NUP205,NUP35,NUP88,RAN,NDC1,NUP107,NUP37,NUP54,NUP155,NUP43,NUP85,NUP160,NUP50,NUP93,NUP188,NUP133
SUMOYLATION OF UBIQUITINYLATION PROTEINS%REACTOME%R-HSA-3232142.5	SUMOYLATION OF UBIQUITINYLATION PROTEINS%REACTOME%R-HSA-3232142.5	Details	33	-0.648826547957057	-2.04967626463679	0.00229357798165138	0.0468354811513911	0	1832	NUP205,NUP35,NUP88,NDC1,NUP107,NUP37,NUP54,NUP155,NUP43,NUP85,NUP160,NUP50,NUP93,SUMO1,NUP188
NUCLEAR PORE COMPLEX (NPC) DISASSEMBLY%REACTOME DATABASE ID RELEASE 65%3301854	NUCLEAR PORE COMPLEX (NPC) DISASSEMBLY%REACTOME DATABASE ID RELEASE 65%3301854	Details	31	-0.723076399177012	-2.25815821195873	0.00229885057471264	0.0468354811513911	0	2149	NUP205,NUP35,NUP88,NDC1,NUP107,NUP37,NUP54,NUP155,NUP43,NUP85,NUP160,CCNB1,CCNB2,NUP50,NUP93,NUP188,CDK1,NUP133
GSK3B AND BTRC:CUL1-MEDIATED-DEGRADATION OF NFE2L2%REACTOME%R-HSA-9762114.3	GSK3B AND BTRC:CUL1-MEDIATED-DEGRADATION OF NFE2L2%REACTOME%R-HSA-9762114.3	Details	51	-0.621038305448587	-2.21288631668118	0.00268096514745308	0.0468354811513911	0	2955	PSMA2,PSMB8,PSMA5,RPS27A,PSMD1,PSME3,PSMA3,PSMB1,PSMA4,PSMD7,PSMB4,SEM1,PSMD5,PSMA6,PSMD11,PSMA1,PSMB6,PSME1,PSMB9,PSMB5,UBA52,PSMB2,PSME2,PSMC6,PSMC3,PSMD6,PSMB10,PSMC5,RBX1,PSMD14,PSMB7
FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME DATABASE ID RELEASE 65%72695	FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME DATABASE ID RELEASE 65%72695	Details	49	-0.827717415141733	-2.8766178286249	0.00273972602739726	0.0468354811513911	0	1976	RPS13,EIF2S3,EIF3H,RPS23,EIF2S2,RPS27A,EIF3A,RPS25,RPS18,RPS26,RPS24,RPSA,RPS12,RPS3A,RPS20,EIF3M,EIF3B,EIF3D,EIF3K,RPS15A,EIF3E,RPS8,RPS7,EIF3L,RPS4X,RPS3,RPS29,RPS6,RPS10,EIF1AX,RPS2,RPS14,RPS9,EIF3C,RPS16,RPS27,RPS5,RPS21
POSTMITOTIC NUCLEAR PORE COMPLEX (NPC) REFORMATION%REACTOME DATABASE ID RELEASE 65%9615933	POSTMITOTIC NUCLEAR PORE COMPLEX (NPC) REFORMATION%REACTOME DATABASE ID RELEASE 65%9615933	Details	24	-0.767471534253324	-2.28590564647663	0.00190114068441065	0.0468354811513911	0	2149	NUP205,NUP35,KPNB1,RAN,NDC1,NUP107,NUP37,NUP54,NUP155,NUP43,RCC1,NUP85,NUP160,NUP93,SUMO1,NUP188,NUP133
MMR%REACTOME DATABASE ID RELEASE 65%5358508	MMR%REACTOME DATABASE ID RELEASE 65%5358508	Details	15	-0.77068616175142	-2.07462407157967	0.00171821305841924	0.0468354811513911	0	2490	MSH2,RPA3,MSH6,EXO1,RPA2,RPA1,PCNA,POLD3,MSH3
STABILIZATION OF P53%REACTOME DATABASE ID RELEASE 65%69541	STABILIZATION OF P53%REACTOME DATABASE ID RELEASE 65%69541	Details	53	-0.669882716074045	-2.38667435917937	0.00279329608938547	0.046846060021985	0	2955	CHEK2,PSMA2,PSMB8,PSMA5,RPS27A,PSMD1,PSME3,PSMA3,PSMB1,PSMA4,PSMD7,PSMB4,SEM1,PSMD5,PSMA6,TP53,PSMD11,PSMA1,PSME4,PHF20,PSMB6,PSME1,PSMB9,PSMB5,UBA52,PSMB2,PSME2,PSMC6,PSMC3,PSMD6,PSMB10,PSMC5,PSMD14,PSMB7
