NAME	description	GSdetails	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
MRNA TRANSPORT%GOBP%GO:0051028	MRNA TRANSPORT%GOBP%GO:0051028	Details	68	-0.486919672476592	-1.68076569459235	0.00154798761609907	0.0187157724653365	0	2584	NUP88,NUP107,NUP85,FXR1,SARNP,SRSF3,NUP160,UPF2,IWS1,NUP93,SLBP,HNRNPA2B1,THOC7,MAGOHB,THOC6,EIF4E,DDX25,EIF4A3,HHEX,THOC3,XPO1,MAGOH,ALYREF,YTHDC1,PCID2,NXT2,DDX39A,AGFG1
CELL CYCLE PHASE TRANSITION%GOBP%GO:0044770	CELL CYCLE PHASE TRANSITION%GOBP%GO:0044770	Details	119	-0.405610700957542	-1.54478613355203	0.00321543408360129	0.0275395568579112	0	2695	PIM2,CHEK2,TRIM71,AURKA,MASTL,ANAPC1,DBF4,CCNE1,CDC25A,CDC7,CCNA2,RCC1,CCNJL,MELK,CDC25C,MYC,TIPIN,CCNF,AURKB,PLK1,EIF4EBP1,CCNB1,CCNB2,TACC3,EIF4E,CDKN3,ENSA,CCNE2,CDC20,E2F3,UBE2C,CCNI2,PKMYT1,FOXM1,USP37,BCAT1,CDC23,CDK1,GSPT1,UBE2S,UBE2L3,WEE1,CCNG1,CUL4A,TIMELESS,NPAT
PROTEIN-DNA COMPLEX ORGANIZATION%GOBP%GO:0071824	PROTEIN-DNA COMPLEX ORGANIZATION%GOBP%GO:0071824	Details	465	-0.308414715558368	-1.36042437858991	0.00285714285714286	0.0256244897959184	0	2653	PHC1,SMARCD2,MTA3,NPM1,DDX21,HMGA1,JARID2,SET,MIS18A,KNTC1,DLGAP5,CDYL,PSIP1,GMNN,CHEK1,PWWP2A,NASP,SIRT1,CECR2,RBBP7,M1AP,HELLS,HMGN4,POLR1E,RAD51,DPY30,SMARCC1,NPM3,PAK1,TP53,DCAF13,CENPW,MED14,SMC6,HJURP,DEK,BEND3,CENPE,MYC,SUPT16H,HMGB1,APOBEC3C,HDAC1,TET1,CENPA,OIP5,MED20,CHRAC1,METTL3,APEX1,TAF5,SOX15,KAT7,BRCA1,HMGB2,CHAF1A,KDM6A,NAP1L1,DAXX,MTF2,IWS1,NUDT5,SUV39H1,HNRNPC,SMYD5,TAF4B,GLMN,NUCKS1,DDX11,CBX3,LMNB1,PADI2,WDR5,MYSM1,RNF168,MED22,CDC45,MRE11,RUVBL1,TRIM37,RBM15,ASH2L,RPL23,PAXIP1,HMG20A,YEATS4,KDM2B,ASF1B,GRWD1,NSMCE4A,PHF19,MED30,SRPK1,TAF12,RIF1,BPTF,CENPI,CTCF,DNMT1,SUV39H2,SFPQ,MYBBP1A,PRMT5,GTF2E1,POLE3,SOX2,TRIM28,PCGF6,SIN3A,CHAF1B,KDM1A,RNF8,YTHDC1,MED4,CENPF,TCF7L1,ZFP57,KDM4C,UBR5,PCID2,CTCFL,SNAI1,CENPC,HMGN1,ACTR5,SART3,USP7,NAP1L4,ASF1A,UCHL5,SUGT1,CHD1L,USP36,BRD7,HNRNPU,BABAM1,METTL23,LOXL2,MSL2,TFAP2C,IFI16,MED21
POSITIVE REGULATION OF MOLECULAR FUNCTION%GOBP%GO:0044093	POSITIVE REGULATION OF MOLECULAR FUNCTION%GOBP%GO:0044093	Details	843	-0.270325700084025	-1.24217040592225	0.00462962962962963	0.0360605642863707	0	2045	EPHA1,NODAL,LCK,GRHL2,GAL,CHP2,TRIM14,CARD11,PYCARD,TNFSF11,CAV1,TRIM6,NPM1,ARHGEF5,DKC1,NLRP2,SYK,TXN,MSH2,THY1,TRIM34,NLRP12,PPIA,HLA-DRB1,USP9X,TERT,PFN1,RAN,XRCC5,CDH3,PMAIP1,DSCC1,SSBP1,MAP3K4,MSH6,PRIM2,CARD10,FLT1,GMNN,ARHGAP11A,PLSCR1,XRCC6,DHX33,FGFR4,TNFRSF11A,SIRT1,GUCA1A,PINX1,FERMT2,RSU1,EIF3D,MMP9,PDCD2,PIK3R5,EGLN3,PDCD10,CD74,PDGFA,PAK1,RIPK2,MBP,TOPORS,WRN,ARHGEF16,KIF14,TRAF5,PSRC1,EDA,FGFR1,F2RL1,CENPE,MYC,PRELID1,HNRNPD,HMGB1,HDAC1,NTS,MAP2K3,PRKCD,TBC1D7,IL34,RFC2,ECT2,AURKB,IQGAP1,DOCK9,PLK1,RFC4,FKBP1A,SFRP1,RPS3,GSTO1,RACK1,NME1,PSMA6,PARN,FGF2,DAXX,RTKN2,RPL11,CDKL5,MYD88,CLSPN,HNRNPA2B1,RFC3,DDX11,RPS2,UBE2N,TPM1,CAP1,PHB2,CCT4,DAPK1,PARP9,GPRC5B,TPX2,RALBP1,ARHGEF10,MRE11,MAPKAPK5,RIPK4,CDC14B,GCH1,TRIM37,ARHGAP11B,PRKAG2,CHTF8,HSPD1,UBE2V1,EIF3C,EIF3E,CDC20,NDUFA4,PCNA,SNX9,TRDN,UBE2C,HNRNPK,ROCK1,S100A10,ADD2,PTGES3,CAV2,YWHAB,CASP8,HSP90AB1,VCP,DBI,XRCC4,SOX7,NET1,MET,RHOA,CYCS
NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS%GOBP%GO:0000956	NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS%GOBP%GO:0000956	Details	84	-0.417772195003988	-1.49931468578983	0.00625978090766823	0.045403482042554	0	2442	CNOT1,EXOSC7,EXOSC5,EXOSC9,EXOSC3,CNOT9,EXOSC2,EXOSC8,XRN2,PARN,UPF2,MRTO4,DCPS,UPF3B,MAGOHB,DCP2,ZCCHC7,EIF3E,ERI1,EIF4A3,SSB,RNPS1,PNRC2,PYM1,MAGOH,EXOSC10,CSDE1,GSPT1,ZC3H12A
REGULATION OF STEM CELL PROLIFERATION%GOBP%GO:0072091	REGULATION OF STEM CELL PROLIFERATION%GOBP%GO:0072091	Details	25	-0.635079133069285	-1.79992589123152	0.00282885431400283	0.025552265535171	0	1132	EPCAM,KDF1,TERT,CCNE1,FERMT2,PDCD2,KAT7,HMGB2
MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:0044772	MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:0044772	Details	108	-0.398490819906058	-1.4970134241753	0.0048	0.0370201474201474	0	2570	PIM2,CHEK2,TRIM71,AURKA,MASTL,ANAPC1,DBF4,CCNE1,CDC25A,CDC7,CCNA2,RCC1,CCNJL,MELK,CDC25C,MYC,CCNF,PLK1,EIF4EBP1,CCNB1,CCNB2,TACC3,EIF4E,CDKN3,ENSA,CCNE2,E2F3,UBE2C,CCNI2,PKMYT1,FOXM1,USP37,BCAT1,CDC23,CDK1,GSPT1,UBE2S,WEE1,CCNG1
IMMUNE SYSTEM PROCESS%GOBP%GO:0002376	IMMUNE SYSTEM PROCESS%GOBP%GO:0002376	Details	893	-0.28797503028269	-1.32660591395873	0.00495049504950495	0.0379014730741367	0	2505	LCK,TRIML2,USP44,TRIM14,CXCL5,F11R,CARD11,PYCARD,TNFSF11,NMI,LYAR,CR2,IRF6,CAV1,TRIM6,SH2B3,MAD2L2,SYK,MSH2,THY1,LCP1,TRIM34,IL27RA,CXCL6,RAB17,TPD52,PPIA,DOCK2,SLC25A5,HLA-DRB1,XRCC5,PMAIP1,SAMHD1,MSH6,CXCL3,IFITM1,MFHAS1,FLT1,SLC1A5,IPO5,XRCC6,C1QBP,TNFRSF11A,TAP2,CTPS1,WFDC2,EXOSC9,HELLS,TRIM59,VAMP8,EIF2AK4,EXOSC3,PRDX1,RAP1GAP2,PIK3R5,BMPR1A,CD74,DYSF,CTSC,PAK1,RIPK2,TP53,NEDD4,RPS24,DHX15,MBP,RNF135,POLQ,FOXI3,GAPDH,AKAP1,F2RL1,HLA-DRA,PNP,HMGB1,DUS2,SERPINB9,SYNCRIP,PRKCD,CTSV,SHMT2,ST6GAL1,RPL30,NRROS,PIK3CD,KAT7,FKBP1A,C3,HMGB2,CD177,MICB,S100A14,XBP1,RPS14,SOX13,EIF2B3,MYD88,NEMP1,PRKDC,UBE2N,OAS3,HLA-A,PHB2,VAV3,DAPK1,HSPA9,HLA-DRB5,PTPN2,RNF168,TUBB,RPL13A,GCH1,SNAP23,YTHDF2,RNF34,ETS1,HSPD1,IFITM2,STXBP2,BST2,INAVA,HERC5,SRPK1,ROCK1,HHEX,HLA-C,IFNAR2,RBX1,ADD2,RAB10,CASP8,S100A13,XRCC4,APOBEC3G,PDIA3,DDOST,SFPQ,RACGAP1,TRAF2,CH25H,TRIM28,HCK,NFKBIA,CFHR3,LYN,SIN3A,NHEJ1,RAB3B,FLVCR1,ITGA6,RAB34,XG,RNF8,IRAK3,RARRES2,IL18,AIMP1,HLA-DPA1,PCID2,PPP1R14B,IFIH1,HLA-G,HEATR3,IFNGR2,GATA3,XCL1,ZC3H12A,TSLP,PSPC1,RPL39,PIM1,ITGB1,FADD,FAU,BCL10
REGULATION OF CATALYTIC ACTIVITY%GOBP%GO:0050790	REGULATION OF CATALYTIC ACTIVITY%GOBP%GO:0050790	Details	938	-0.277121785068544	-1.2759073743106	0.00478468899521531	0.0369474508142211	0	2045	EPHA1,NODAL,LCK,GRHL2,TERF1,CHP2,USP44,CBLC,PYCARD,TNFSF11,CAV1,NPM1,ARHGEF5,DKC1,NLRP2,MAD2L2,SYK,TXN,MSH2,THY1,PUM3,RCC2,PSMB8,APOC1,NLRP12,PPIA,HLA-DRB1,TERT,XRCC5,MASTL,CDH3,PMAIP1,PIF1,DSCC1,SSBP1,MAP3K4,MSH6,SPTSSB,PRIM2,PARP1,CARD10,FLT1,DNAJB6,ARHGAP11A,CDC25A,CDC6,PLSCR1,IPO5,XRCC6,FGFR4,TNFRSF11A,SIRT1,GUCA1A,PINX1,FBXO5,BLM,FERMT2,RSU1,RPL5,MMP9,PDCD2,PIK3R5,EGLN3,CEP85,FGD6,PDCD10,CD74,PDGFA,EEF1A1,PAK1,RIPK2,TP53,MBP,CDC25C,TOPORS,WRN,A2ML1,ARFGEF1,ARHGEF16,KIF14,PSRC1,GAPDH,FGFR1,F2RL1,CENPE,MYC,PRELID1,HNRNPD,AIDA,HMGB1,SERPINB9,MAP2K3,GTPBP4,MAD2L1,PRKCD,DBNDD2,TBC1D7,IL34,BAG2,RFC2,ECT2,AURKB,IQGAP1,DOCK9,PLK1,PSMA3,RFC4,ABCE1,FKBP1A,SFRP1,RPS3,RACK1,PARN,FGF2,DAXX,GLA,RPL11,CDKL5,CLSPN,HNRNPA2B1,RFC3,DDX11,RPS2,RPS7,OAS3,CAP1,PSMB9,PHB2,DFFA,VAV3,CCT4,DAPK1,PARP9,GPRC5B,TPX2,RALBP1,ARHGEF10,SLC39A14,MRE11,MAPKAPK5,CDC14B,GCH1,ARHGAP11B,PRKAG2,RNF34,RPL23,CDKN3,CHTF8,HSPD1,URI1,BOD1,CCNE2,FKBP1B,CDC20,NDUFA4,PCNA,SERPINB1,HERC5,RBL1,SNX9,UBE2C,PPP1R1B,ROCK1,HHEX,S100A10,PTGES3,CAV2,PKMYT1,BCL2L12,YWHAB,CASP8,HSP90AB1,VCP,DBI,XRCC4,SOX7,NET1,IPO7,MET,RHOA,CYCS
MICROTUBULE CYTOSKELETON ORGANIZATION INVOLVED IN MITOSIS%GOBP%GO:1902850	MICROTUBULE CYTOSKELETON ORGANIZATION INVOLVED IN MITOSIS%GOBP%GO:1902850	Details	116	-0.409215761231896	-1.55141085564975	0.00158982511923688	0.0187157724653365	0	2757	CHEK2,RAN,INTS13,AURKA,KPNB1,CENPH,DLGAP5,TTK,NDC80,RCC1,SPDL1,SPC25,CENPE,CENPA,MAD2L1,AURKB,PLK1,STIL,CDCA8,ZNF207,KIF11,CCNB1,WDR62,NUF2,NUSAP1,ESPL1,TACC3,TPX2,ARHGEF10,CEP192,BIRC5,INCENP,KIF23,KIFC1,VCP,RHOA,KIF4A,RACGAP1,ZW10,CCDC61,TBCE,CDK1,LSM14A,ITGB1,RANGRF,SAPCD2,MAPRE1,HDAC3,PRC1
NUCLEOBASE-CONTAINING COMPOUND TRANSPORT%GOBP%GO:0015931	NUCLEOBASE-CONTAINING COMPOUND TRANSPORT%GOBP%GO:0015931	Details	149	-0.414107204659165	-1.62209952479258	0.00177619893428064	0.0190410909046793	0	2641	SLC17A9,SLC29A1,SLC25A5,RAN,KPNB1,NUP88,TOMM20,HNRNPA1,NUP107,XPO5,NUP85,FXR1,NUP155,SARNP,SLC25A19,SRSF3,SLC29A3,LRRC8E,NUP160,UPF2,IWS1,NUP93,SLBP,HNRNPA2B1,THOC7,LRRC8D,NUP188,MAGOHB,LRRC8B,THOC6,EIF4E,DDX25,ABCC1,EIF4A3,XPOT,SSB,HHEX,THOC3,XPO1,MAGOH,NUP98,ALYREF,YTHDC1,PCID2,MRPL18,NXT2,NUP153,DDX39A,AGFG1,NUP62
CHROMATIN ORGANIZATION%GOBP%GO:0006325	CHROMATIN ORGANIZATION%GOBP%GO:0006325	Details	399	-0.293410167803021	-1.2803329221221	0.0050761421319797	0.0387688811491101	0	2650	PHC1,SMARCD2,MTA3,NPM1,DDX21,HMGA1,JARID2,SET,MIS18A,CDYL,PSIP1,CHEK1,PWWP2A,NASP,SIRT1,CECR2,RBBP7,M1AP,HELLS,HMGN4,DPY30,SMARCC1,NPM3,PAK1,TP53,DCAF13,CENPW,SMC6,HJURP,DEK,BEND3,MYC,SUPT16H,HMGB1,APOBEC3C,HDAC1,TET1,CENPA,OIP5,CHRAC1,METTL3,APEX1,SOX15,KAT7,BRCA1,HMGB2,CHAF1A,KDM6A,NAP1L1,DAXX,MTF2,IWS1,NUDT5,SUV39H1,HNRNPC,SMYD5,GLMN,NUCKS1,DDX11,CBX3,LMNB1,PADI2,WDR5,MYSM1,RNF168,MRE11,RUVBL1,TRIM37,RBM15,ASH2L,PAXIP1,HMG20A,YEATS4,KDM2B,ASF1B,GRWD1,NSMCE4A,PHF19,SRPK1,RIF1,BPTF,CENPI,CTCF,DNMT1,SUV39H2,SFPQ,MYBBP1A,PRMT5,POLE3,SOX2,TRIM28,PCGF6,SIN3A,CHAF1B,KDM1A,RNF8,YTHDC1,TCF7L1,ZFP57,KDM4C,UBR5,PCID2,CTCFL,SNAI1,HMGN1,ACTR5,SART3,USP7,NAP1L4,ASF1A,UCHL5,CHD1L,USP36,BRD7,HNRNPU,BABAM1,METTL23,LOXL2,MSL2,TFAP2C,IFI16
ORGANONITROGEN COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:1901566	ORGANONITROGEN COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:1901566	Details	970	-0.347511368783259	-1.60468390887238	0.00492610837438424	0.0377608160859392	0	2980	MTHFD1L,SEPHS1,MRPL16,EIF5A,EARS2,RPL22L1,GFPT2,GART,LARGE2,AGMAT,MRPL30,FA2H,GCNT2,CBS,IMPDH2,B4GALT4,ATIC,EIF4A1,YARS2,GLS2,HPRT1,RPL15,MRPL15,AASS,SLC44A1,RPL22,MTHFD1,RPL14,USP10,EIF2S2,EIF3H,RPS13,SPTSSB,UGT8,ELOVL6,RPS26,EIF2S3,RPS23,FUT1,EIF3B,PPAT,MARS2,RPS27A,RPL4,PLSCR1,ADSL,EOGT,CAD,CTPS1,ZDHHC22,RPL21,RPSA,EIF3A,PSAT1,PAH,NDUFS5,GALNT6,RPS25,UMPS,RPS18,EIF3D,CHAC2,RPL24,RPL5,MRPL50,RPL12,MRPL11,EEF1A1,MTIF2,ZDHHC23,MLEC,SDHD,PPM1B,MRPS17,ETF1,IGF2BP3,RPS24,PAICS,LARS2,PMM2,MRPS9,RPS3A,RPS12,PYCR2,GALNT17,UCK2,ARFGEF1,EIF4E2,RPL26,PNP,SMS,DRG1,AMD1,PFAS,TET1,CTPS2,CHST9,AKR1A1,RPS20,B3GNT2,EIF3L,PAPSS2,SHMT2,MRPL51,EIF3M,ST6GAL1,FARSB,RPL30,RPL36A,RPL3,MTAP,RPL35A,MRPL10,ABCE1,ABCG2,A4GALT,RPL7,PTCD3,RPLP0,RPS3,HAS2,ASS1,RACK1,DEGS1,DUT,EEF1B2,TMEM165,MRPL19,FLAD1,RPS4X,RPS8,MRPL32,CPOX,SLC38A1,RPL34,RPS14,MRPL39,RPL10A,RPL19,MRPL14,EIF2B3,RPL10,RPL11,GALNT7,EIF3K,PRKD3,SLBP,RPS15A,PPCDC,APRT,RPS29,MRPL44,RPL38,RPS2,RPS7,MTHFS,TK1,RPL27,GATM,NPR1,MRPL37,UGDH,ASNS,MRPS15,RPS6,PARP9,NDUFAB1,RPS10,EEF2K,RPL41,EIF2A,MRPL3,MRPL42,MRPL22,RPL32,RPL35,DHODH,EIF4E,DARS2,RPL27A,RPL7A,EIF1AX,ADCY7,RPL13A,GLUD1,GCH1,SRD5A3,NDUFV2,MRPL47,MRPS31,PRKAG2,RPL23,DPM1,CHAC1,MRPS23,EIF3C,MRPL35,RPL23A,EIF3E,PPT1,ATG10,RPS9,ABCC1,AZIN1,PABPC4,RPL31,NDUFB9,ALG6,HACD4,NAMPT,ELOVL5,RPL37,SMPD4,NDUFA12,DLAT,MRPS34,DAP3,SARS2,ADA2,PRPS2,RPS21,HAS3,SLC35D2,MRPS27,GUCY2C,EIF5B,MRPL13,DDOST,UBA52,ALG8,RPS5,DOLPP1,NMT1,ST3GAL6,NDUFA6,RPL8,RPS16,PDHB,FXN,ABCF1,MRPS18A,RPL6,BCAT1,FLVCR1,MRPS10,GCN1,NUS1,APEH,TYW1,ACLY,CLN8,HMBS,ELOVL1,ALDH18A1,PDHX,QRSL1,PAPSS1,RPL37A,MTIF3,MRPL18,MRPS18B,EIF4E1B,DSE,PSPH,TSFM,SHMT1,DENR,GATA3,GSPT1,MRPL17,SERP1,MRPL23,RPL39,APIP,FAU,TMEM106A,MRPS18C,EIF2D,B3GNT3,EIF2S1,FUT10,ST8SIA6,HAAO,GCDH,GCLC,MRPL48,LPCAT3,AGK,COX10,FUT4,RPS27,GSPT2,NDUFS6,B4GALT5,LARP1,SLC25A15,GMPS,SLC44A4,OGT,GLS,EIF3J,ZDHHC7,NCBP2,HBS1L,MRPL58,EEF1G,MRPS2,ASMT,PIGN,FASTKD2,EIF4E3,TRNT1,FECH,RPL28,SLC4A7,PELO,PIGL,GALNT13,GSTA1,CKMT1B,OSTC,MRPS30,DHFR,RCHY1,PGM2,RPLP2,BHMT,MFSD2B,GTPBP1,MRPS22,MTRF1,MRPL21
